Complain Number,Date,Time,Day,Main Street,Second Street,Quadrant,On Street,Latitude,Longitude,Type,# Injured,# Vehicles,# Bikes
13129580,9/10,1919,Tue,,,SE,At Intersect,,,COND ST ALABAMA AVE,1,1,1
13129601,9/10,2020,Tue,GEORGIA AVE,SHERIDAN ST,NW,At Intersect,-77.027599,38.966134,Straight Hit Ped.,1,1,1
13130086,9/26,1514,Thu,GEORGIA AVE,ALLISON ST,NW,Within 100ft,-77.026328,38.945073,Side Swiped,0,2,1
13130272,9/12,0710,Thu,K ST,FIRST ST,NE,Within 100ft,-77.01217,38.902524,Right Turn Hit Ped.,1,2,1
13131022,9/13,1434,Fri,TWENTY SECOND ST,I ST,NW,At Intersect,-77.081958,38.840373,Side Swiped,1,1,1
13131140,9/13,1730,Fri,SECOND ST,K ST,NE,Within 100ft,-77.00357,38.902511,19,1,1,1
13131292,9/13,2242,Fri,ELEVENTH ST,RHODE ISLAND AVE,NW,At Intersect,-77.027041,38.910513,Left Turn Hit Ped.,1,1,1
13132186,9/15,1332,Sun,THIRD ST,EMERSON ST,NW,At Intersect,-77.015779,38.95005,Right Angle,1,2,1
13132282,9/15,1805,Sun,FIFTEENTH ST,PENNSYLVANIA AVE,SE,At Intersect,-77.033648,38.895483,19,1,2,1
13132618,9/16,0840,Mon,SEVENTH ST,I ST,NW,Not at Inter,-77.081958,38.840373,Rear End,1,1,1
13132749,9/16,1821,Mon,GALLATIN ST,THIRD ST,NW,Within 100ft,-77.01589,38.952211,Head On,1,2,1
13132838,9/16,2050,Mon,HOWARD RD,BRYAN PL,SE,At Intersect,-76.987849,38.858741,19,0,2,1
13132909,9/17,0015,Tue,NEW HAMPSHIRE AVE,T ST,NW,At Intersect,-77.037877,38.91557,Left Turn Hit Ped.,1,1,1
13133526,9/18,0952,Wed,TWENTY FIFTH ST,VIRGINIA AVE,NW,At Intersect,-77.081958,38.840373,19,1,2,1
13133530,9/18,0901,Wed,QUINCY ST,NINTH PL,NW,At Intersect,-77.026067,38.937593,Head On,1,2,1
13133699,9/18,1541,Wed,SECOND ST,P ST,SW,Within 100ft,-77.013698,38.872043,Other,1,1,1
13133798,9/18,1720,Wed,ELEVENTH ST,L ST,NW,At Intersect,-77.02705,38.904172,19,1,2,1
13133836,9/18,1922,Wed,FOURTEENTH ST,K ST,NW,At Intersect,-77.031961,38.902391,Back Hit Moving Veh.,1,2,1
13133914,9/18,2225,Wed,,,NE,At Intersect,,,ST BENNING RD,0,1,1
13134046,9/19,0740,Thu,ELEVENTH ST,H ST,NW,Within 100ft,-77.081958,38.840373,19,1,2,1
13134216,9/19,1503,Thu,SEVENTH ST,MICHIGAN AVE,NE,At Intersect,-76.996148,38.933182,Straight Hit Ped.,1,1,1
13134545,9/20,0230,Fri,B ST,RIDGE RD,SE,Within 100ft,-76.951488,38.888172,Head On,0,1,1
13134604,9/20,0750,Fri,SIXTEENTH ST,PARK RD,NW,At Intersect,-77.081958,38.840373,Rear End,1,2,1
13134816,9/20,1650,Fri,SEVENTH ST,S ST,NW,At Intersect,-77.081958,38.840373,19,1,2,1
13134865,9/20,1450,Fri,KANSAS AVE,HAMILTON ST,NW,Within 100ft,-77.01756,38.953181,Head On,1,2,1
13135219,9/21,0315,Sat,FOURTEENTH ST,T ST,NW,Within 100ft,-77.031939,38.91557,Left Turn Hit Veh.,1,2,1
13135395,9/21,1300,Sat,NINTEENTH ST,L ST,NW,Within 100ft,-77.081958,38.840373,Side Swiped,1,3,1
13135419,9/21,1420,Sat,Q ST,THIRTIETH ST,NW,Not at Inter,-77.059258,38.910513,19,1,2,1
13135473,9/21,1556,Sat,RHODE ISLAND AVE,TENTH ST,NW,At Intersect,-77.025969,38.910863,Rear End,1,2,1
13135543,9/21,1934,Sat,N ST,THIRTEENTH ST,NW,At Intersect,-77.029609,38.907241,Left Turn Hit Ped.,1,2,1
13135747,9/22,0300,Sun,FOURTEENTH ST,CLIFTON ST,NW,Within 100ft,-77.032041,38.922691,Side Swiped,1,2,1
13136337,9/23,1110,Mon,NINTEENTH ST,L ST,NW,Not at Inter,-77.081958,38.840373,Other,1,2,1
13136385,9/23,1210,Mon,FIRST ST,M ST,NE,"",-77.01217,38.905642,"",,,
13137090,9/24,1900,Tue,TWENTIETH ST,HAMLIN ST,NE,Not at Inter,-76.976207,38.927722,19,0,1,1
13137399,9/25,1020,Wed,CALIFORNIA ST,CONNECTICUT AVE,NW,At Intersect,-77.046707,38.916762,19,1,2,1
13137468,9/25,1325,Wed,COLUMBIA RD,FOURTEENTH ST,NW,Not at Inter,-77.032519,38.92754,Side Swiped,1,1,1
13137731,9/25,2124,Wed,THIRTY SIXTH PL,GARFIELD ST,NW,At Intersect,-77.072007,38.927532,19,1,2,1
13138189,9/26,1755,Thu,NINTEENTH ST,C ST,NE,At Intersect,-77.081958,38.840373,19,1,1,1
13138216,9/26,1833,Thu,CONNECTICUT AVE,BANCROFT PL,NW,Not at Inter,-77.046269,38.914831,Parked Vehicle,1,2,1
13138272,9/23,2100,Mon,T ST,SIXTEENTH ST,NW,Within 100ft,-77.036509,38.91557,Parked Vehicle,1,2,1
13138534,9/27,1000,Fri,EIGHTEENTH ST,R ST,NW,At Intersect,-77.041659,38.912612,Other,1,2,1
13138775,9/27,1645,Fri,K ST,FOURTH ST,NE,At Intersect,-77.016178,38.902524,19,1,3,1
13138834,9/27,2000,Fri,MASSACHUSETTS AVE,WARD CIR,NW,At Intersect,-77.086368,38.937934,19,1,2,1
13139129,9/28,0655,Sat,MASSACHUSETTS AVE,RHODE ISLAND AVE,NW,At Intersect,-77.081958,38.840373,Right Turn Hit Veh.,1,2,1
13139308,9/28,1400,Sat,SIXTH ST,,NE,N/A,,,AL PL,1,1,1
13139473,9/28,2030,Sat,RALEIGH ST,MARTIN LUTHER KING JR AVE,SE,Within 100ft,-76.99838,38.844012,19,1,2,1
13140152,9/30,0850,Mon,SIXTEENTH ST,W ST,NW,At Intersect,-77.081958,38.840373,19,1,2,1
13140417,9/30,1820,Mon,P ST,SIXTH ST,NW,At Intersect,-77.019898,38.909641,19,1,1,1
13140466,9/30,2000,Mon,BENNING RD,BLADENSBURG RD,NE,At Intersect,-76.983359,38.900151,Head On,1,1,1
13140507,9/30,2100,Mon,SEVENTH ST,T ST,NW,At Intersect,-77.021917,38.91557,19,1,2,1
13140805,10/1,1155,Tue,G ST,THIRD ST,SW,"",-77.015208,38.881144,"",,,
13140944,10/1,1720,Tue,ALABAMA AVE,,SE,At Intersect,,,VENTH ST,1,2,1
13141496,10/2,1614,Wed,SIXTEENTH ST,U ST,NW,At Intersect,-77.036487,38.917001,Right Turn Hit Veh.,0,1,1
13141573,10/2,1700,Wed,ELEVENTH ST,NEW YORK AVE,NW,Within 100ft,-77.027041,38.901182,19,1,2,1
13141609,10/2,1755,Wed,THIRD ST,DECATUR ST,NW,Within 100ft,-77.0157,38.948584,Straight Hit Ped.,1,1,1
13141610,10/2,1658,Wed,NEW YORK AVE,NINTH ST,NW,Not at Inter,-77.02399,38.902104,19,1,2,1
13142198,10/3,1920,Thu,TWELFTH ST,BUCHANAN ST,NE,At Intersect,-76.99021,38.946273,"",0,1,1
13142437,10/4,0845,Fri,GEORGIA AVE,GRESHAM PL,NW,At Intersect,-77.0229,38.926761,19,1,2,1
13142509,10/4,1030,Fri,NORTH CAPITOL ST,K ST,BN,At Intersect,-77.009097,38.902524,Right Angle,1,2,1
13142569,10/4,1343,Fri,CALVERT ST,ADAMS MILL RD,NW,Not at Inter,-77.043608,38.923263,Side Swiped,1,3,1
13142628,10/4,1557,Fri,,,"",Within 100ft,,,M,1,2,1
13142687,10/4,1728,Fri,EUCLID ST,TWELFTH ST,NW,At Intersect,-77.028037,38.923763,19,1,2,1
13143269,10/5,1538,Sat,SIXTEENTH ST,VAN BUREN ST,NW,At Intersect,-77.036398,38.969712,19,0,2,1
13143283,10/5,1511,Sat,RHODE ISLAND AVE,NINTH ST,NW,At Intersect,-77.023968,38.911554,19,1,2,1
13144672,10/8,1157,Tue,TWENTY FOURTH ST,G ST,NW,At Intersect,-77.051428,38.898331,19,1,1,1
13144854,10/8,1818,Tue,G ST,NORTH CAPITOL ST,BN,At Intersect,-77.00911,38.898902,19,1,2,1
13144880,10/3,0755,Thu,RHODE ISLAND AVE,R ST,NW,At Intersect,-77.021257,38.912612,Right Turn Hit Veh.,1,2,1
13145127,10/9,0748,Wed,K ST,SEVENTH ST,NE,Within 100ft,-77.021917,38.902104,Parked Vehicle,1,2,1
13145464,10/9,1845,Wed,TWENTY FIRST ST,N ST,NW,At Intersect,-77.046637,38.907241,Right Turn Hit Veh.,0,1,1
13146435,10/11,2027,Fri,WISCONSIN AVE,HALL PL,NW,Within 100ft,-77.07144,38.920132,19,1,2,1
13146546,10/12,0030,Sat,THIRTY SIXTH ST,O ST,NW,At Intersect,-77.081958,38.840373,Back Hit Moving Veh.,0,2,1
13146662,9/24,1206,Tue,U ST,FIFTEENTH ST,NW,Within 100ft,-77.034529,38.917001,19,1,1,1
13146700,10/12,0918,Sat,MONROE ST,SEVENTH ST,NE,Not at Inter,-76.996148,38.932394,19,1,1,1
13146747,10/12,1019,Sat,WISCONSIN AVE,DUMBARTON ST,NW,Not at Inter,-77.06346,38.907613,Side Swiped,1,2,2
13147943,10/14,2039,Mon,THIRTEENTH ST,FAIRMONT ST,NW,At Intersect,-77.029707,38.924764,19,1,1,1
13147944,10/14,2035,Mon,SIXTH ST,RHODE ISLAND AVE,NW,Within 100ft,-77.019898,38.913002,Back Hit Moving Veh.,1,2,1
13149022,10/16,2027,Wed,BENNING RD,SOUTHERN AVE,SE,Not at Inter,-76.930988,38.87602,Head On,1,1,1
13149072,10/16,2217,Wed,TWENTY THIRD ST,WASHINGTON CIR,NW,At Intersect,-77.081958,38.840373,19,1,1,1
13149194,10/17,0730,Thu,SIXTEENTH ST,SPRING RD,NW,At Intersect,-77.036438,38.937442,Right Turn Hit Ped.,1,2,1
13149204,10/17,0840,Thu,K ST,SEVENTH ST,NE,Within 100ft,-77.021917,38.902104,19,1,2,1
13149327,10/17,1245,Thu,MASSACHUSETTS AVE,NEW JERSEY AVE,NW,Within 100ft,-77.012427,38.898862,19,1,2,1
13149416,10/17,1600,Thu,FIRST ST,M ST,NE,Not at Inter,-77.01217,38.905642,Side Swiped,1,1,1
13149428,10/17,1617,Thu,SIXTEENTH ST,CRESCENT PL,NW,Within 100ft,-77.036487,38.920991,Unknown,1,2,1
13149822,10/18,1127,Fri,M ST,EIGHTEENTH ST,NW,Within 100ft,-77.04169,38.905664,Side Swiped,1,2,1
13150015,10/18,1735,Fri,NINTH ST,K ST,NE,At Intersect,-77.023999,38.902524,Right Angle,1,2,1
13150037,10/18,1820,Fri,FIFTH ST,K ST,NW,Within 100ft,-77.018928,38.902524,19,0,1,1
13150040,10/18,1800,Fri,EIGHTH ST,G ST,NE,At Intersect,-77.022927,38.898463,Head On,0,1,1
13150534,10/19,1535,Sat,FOURTEENTH ST,IRVING ST,NW,Within 100ft,-77.032638,38.928811,Back Hit Moving Veh.,1,2,1
13151471,10/21,1305,Mon,BENNING RD,FORTY FOURTH ST,NE,Not at Inter,-77.081958,38.840373,Side Swiped,0,4,1
13152390,10/23,0907,Wed,IRVING ST,PARK PL,NW,At Intersect,-77.018047,38.929613,19,1,2,1
13152985,10/24,1024,Thu,NORTH CAPITOL ST,V ST,BN,At Intersect,-77.009177,38.918112,19,0,2,1
13153132,10/24,1626,Thu,GEORGIA AVE,BARRY PL,NW,Within 100ft,-77.022059,38.920964,Other,1,1,1
13153820,10/25,1853,Fri,EASTERN AVE,SARGENT RD,NE,At Intersect,-76.987849,38.954262,Left Turn Hit Veh.,1,2,1
13154174,10/26,0855,Sat,GEORGIA AVE,RITTENHOUSE ST,NW,Within 100ft,-77.027701,38.964943,Side Swiped,1,2,1
13154374,10/26,1656,Sat,FOURTEENTH ST,PARK RD,NW,Within 100ft,-77.081958,38.840373,Side Swiped,1,1,1
13154580,10/27,0006,Sun,EIGHTH ST,FLORIDA AVE,NW,At Intersect,-77.02294,38.916713,19,1,1,1
13154806,10/27,1030,Sun,FLORIDA AVE,THIRD ST,NE,At Intersect,-77.015859,38.913693,Right Turn Hit Veh.,2,2,1
13155743,10/29,0851,Tue,HOWARD RD,MARTIN LUTHER KING AVE,SE,Within 100ft,-76.993788,38.861504,19,1,1,1
13155919,10/29,1553,Tue,LINCOLN RD,RHODE ISLAND AVE,NE,At Intersect,-77.00714,38.917421,Right Turn Hit Veh.,0,2,1
13155937,10/29,1610,Tue,SIXTH ST,H ST,NW,At Intersect,-77.081958,38.840373,Side Swiped,3,2,1
13155980,10/29,1640,Tue,CALIFORNIA ST,PHELPS PL,NW,Within 100ft,-77.048939,38.916062,19,1,2,1
13156140,10/29,2246,Tue,ELEVENTH ST,KENYON ST,NW,At Intersect,-77.027727,38.929701,Left Turn Hit Veh.,1,2,1
13156393,10/30,1353,Wed,M ST,THIRTEENTH ST,NW,Not at Inter,-77.029609,38.905664,Rear End,1,2,1
13157639,11/1,1538,Fri,WASHINGTON CIR,TWENTY THIRD ST,NW,Within 100ft,-77.050179,38.903073,Rear End,1,2,1
13157724,11/1,1752,Fri,FORTY SECOND ST,NEBRASKA AVE,NW,At Intersect,-77.081958,38.840373,19,1,2,1
13157792,11/1,1954,Fri,FORTY NINTH ST,,NE,At Intersect,,,ST,1,2,1
13158601,11/3,0630,Sun,SIXTEENTH ST,SHEPHERD ST,NW,At Intersect,-77.036469,38.939732,Left Turn Hit Ped.,1,2,1
13159023,11/4,0844,Mon,TWENTIETH ST,QUINCY ST,NE,At Intersect,-76.976207,38.937243,19,0,2,1
13159315,11/4,1904,Mon,BURNS ST,RIDGE RD,SE,Not at Inter,-76.949668,38.886423,Straight Hit Ped.,1,1,1
13159507,11/5,0910,Tue,ELEVENTH ST,KENYON ST,NW,Within 100ft,-77.027727,38.929701,Right Angle,1,2,1
13159520,11/5,0850,Tue,MASSACHUSETTS AVE,THIRD ST,NE,Within 100ft,-77.015151,38.899814,Side Swiped,1,2,1
13159726,11/5,1722,Tue,L ST,EIGHTEENTH ST,NW,Not at Inter,-77.041668,38.903742,19,1,2,1
13159757,11/5,1829,Tue,FOURTEENTH ST,CLIFTON ST,NW,Within 100ft,-77.032041,38.922691,19,0,2,1
13160078,11/6,1230,Wed,H ST,FOURTEENTH ST,NE,"",-77.031961,38.900204,"",,,
13160167,11/6,1521,Wed,NEW HAMPSHIRE AVE,EIGHTEENTH ST,NW,At Intersect,-77.041668,38.911541,Left Turn Hit Veh.,1,2,1
13160217,11/6,0900,Wed,I ST,FOURTH ST,SW,N/A,-77.017551,38.879271,Unknown,1,1,1
13160271,11/6,1813,Wed,FOURTEENTH ST,FLORIDA AVE,NW,Within 100ft,-77.031939,38.920061,Back Hit Moving Veh.,1,2,1
13160610,11/7,1240,Thu,RHODE ISLAND AVE,SEVENTEENTH ST,NW,Not at Inter,-77.038497,38.906563,19,1,2,1
13160779,11/7,1737,Thu,EIGHTEENTH ST,FLORIDA AVE,NW,Within 100ft,-77.04165,38.916802,Other,0,1,1
13161072,11/8,1014,Fri,EIGHTEENTH ST,WYOMING AVE,NW,Within 100ft,-77.041677,38.918723,19,1,2,1
13161243,11/8,1605,Fri,FOURTEENTH ST,COLUMBIA RD,NW,Within 100ft,-77.032519,38.92754,19,1,2,1
13161308,11/8,1821,Fri,SOUTHERN AVE,OWENS RD,SE,At Intersect,-77.081958,38.840373,Left Turn Hit Ped.,2,2,1
13161635,11/9,1120,Sat,RHODE ISLAND AVE,FIRST ST,NW,At Intersect,-77.012157,38.915672,Left Turn Hit Ped.,0,1,1
13161734,11/9,1539,Sat,LITTLE FALLS RD,,NW,At Intersect,,,19,1,2,1
13162578,11/11,1311,Mon,CONNECTICUT AVE,PORTER ST,NW,Not at Inter,-77.0592,38.936814,19,1,2,1
13163254,11/12,2117,Tue,MASSACHUSETTS AVE,THIRTY FOURTH ST,NW,Within 100ft,-77.06637,38.924321,19,0,1,1
13163490,11/13,1233,Wed,,,"",At Intersect,,,B,1,2,1
13163655,11/13,1729,Wed,ELEVENTH ST,MONROE ST,NW,At Intersect,-77.028467,38.932801,Side Swiped,1,1,1
13165134,11/16,1511,Sat,SEVENTEENTH ST,D ST,NW,At Intersect,-77.039458,38.894354,Left Turn Hit Veh.,1,2,1
13165508,11/17,0420,Sun,GEORGIA AVE,W ST,NW,At Intersect,-77.021899,38.918994,19,1,2,1
13166208,11/18,1634,Mon,FOURTEENTH ST,QUINCY ST,NW,At Intersect,-77.032727,38.937584,Side Swiped,0,2,1
13166263,11/18,1800,Mon,EIGHTEENTH ST,H ST,NW,At Intersect,-77.081958,38.840373,Side Swiped,1,2,1
13166284,11/18,1900,Mon,NORTH CAPITOL ST,ROCK CREEK CHURCH RD,BN,At Intersect,-77.00888,38.950511,Side Swiped,0,2,1
13166285,11/18,1859,Mon,S ST,THIRTEENTH ST,NW,At Intersect,-77.029618,38.914091,Side Swiped,0,2,1
13166926,11/19,2315,Tue,FOURTEENTH ST,QUINCY ST,NW,At Intersect,-77.032727,38.937584,Right Turn Hit Veh.,1,1,1
13167079,11/20,0920,Wed,TWELFTH ST,NEW YORK AVE,NW,At Intersect,-77.028068,38.900691,Right Angle,1,2,1
13167862,11/21,1745,Thu,R ST,SIXTEENTH ST,NW,Within 100ft,-77.036518,38.912612,19,1,2,1
13167895,11/21,1944,Thu,SEVENTH ST,E ST,NW,Not at Inter,-77.081958,38.840373,19,1,3,1
13168319,11/22,1525,Fri,NINTH ST,E ST,NW,Within 100ft,-77.081958,38.840373,Parked Vehicle,0,2,1
13168483,11/22,2010,Fri,ELEVENTH ST,N ST,NW,Not at Inter,-77.081958,38.840373,Rear End,1,2,1
13168720,11/23,0320,Sat,,,NE,Within 100ft,,,W YORK AVE FIRST ST,0,1,1
13168852,11/23,1144,Sat,PENNSYLVANIA AVE,THIRTEENTH ST,NW,Not at Inter,-77.02964,38.895381,19,1,2,1
13169218,11/12,0815,Tue,K ST,EIGHTEENTH ST,NE,At Intersect,-77.041699,38.902653,Right Turn Hit Ped.,1,2,1
13170119,11/26,0845,Tue,NEW JERSEY AVE,RHODE ISLAND AVE,NW,At Intersect,-77.017799,38.913821,19,0,1,1
13170550,11/27,0650,Wed,BENNING RD,SIXTEENTH ST,NE,Not at Inter,-76.981477,38.899752,Straight Hit Ped.,1,1,1
13171459,11/29,1610,Fri,ALBEMARLE ST,WISCONSIN AVE,NW,At Intersect,-77.079677,38.947911,Left Turn Hit Ped.,1,1,1
13172751,12/2,1638,Mon,MASSACHUSETTS AVE,FIFTEENTH ST,NW,Within 100ft,-77.03456,38.906563,19,1,2,1
13172828,12/2,1920,Mon,EIGHTEENTH ST,,NE,At Intersect,,,WTON ST,0,1,1
13173043,12/3,0907,Tue,SECOND ST,L ST,NE,Not at Inter,-77.00357,38.903733,19,1,1,1
13173660,12/4,1340,Wed,K ST,THIRTIETH ST,NW,Not at Inter,-77.059107,38.902604,19,1,2,1
13173673,12/4,1415,Wed,FIFTH ST,L ST,NW,Within 100ft,-77.018928,38.904194,19,0,1,1
13173738,12/4,1651,Wed,THIRTY FIRST ST,K ST,NW,At Intersect,-77.061131,38.902613,Left Turn Hit Veh.,1,2,1
13173805,12/4,1917,Wed,FIRST ST,NEW YORK AVE,NW,At Intersect,-77.012157,38.906271,Right Turn Hit Veh.,1,2,1
13174009,12/5,0750,Thu,RHODE ISLAND AVE,TENTH ST,NE,Within 100ft,-77.025969,38.910863,Non-Collision Accident,1,1,1
13174049,12/5,0838,Thu,FOURTEENTH ST,SWANN ST,NW,Within 100ft,-77.031948,38.914831,Side Swiped,1,2,1
13174085,12/5,0800,Thu,FLORIDA AVE,FOURTEENTH ST,NW,Not at Inter,-77.031939,38.920061,Non-Collision Accident,1,1,1
13174354,12/5,1929,Thu,PROSPECT ST,POTOMAC ST,NW,At Intersect,-77.065209,38.905983,Right Angle,0,2,1
13174423,12/5,2255,Thu,GEORGIA AVE,HOWARD PL,NW,Within 100ft,-77.022258,38.922341,19,0,2,1
13174987,12/6,2240,Fri,R ST,SIXTEENTH ST,NW,Within 100ft,-77.036518,38.912612,19,0,2,1
13175594,12/8,0158,Sun,FOURTEENTH ST,COLUMBIA RD,NW,Within 100ft,-77.032519,38.92754,19,1,1,1
13176037,12/9,0943,Mon,THIRTEENTH ST,CRITTENDEN ST,NW,At Intersect,-77.029707,38.947194,19,0,2,1
13177190,12/11,1903,Wed,EIGHTEENTH ST,L ST,NW,At Intersect,-77.041668,38.903742,19,1,0,1
13177195,12/11,1905,Wed,MASSACHUSETTS AVE,FORTY SEVENTH ST,NW,At Intersect,-77.081958,38.840373,19,1,2,1
13177246,12/11,2140,Wed,EIGHTEENTH ST,T ST,NW,At Intersect,-77.04165,38.91557,Head On,1,2,1
13177389,12/12,0804,Thu,ELEVENTH ST,K ST,NW,Not at Inter,-77.027041,38.902533,19,1,2,1
13177780,12/12,2328,Thu,M ST,THOMAS JEFFERSON ST,NW,Not at Inter,-77.060161,38.905203,Side Swiped,1,2,1
13178251,12/13,2026,Fri,NORTH CAPITOL ST,,BN,Not at Inter,,,Straight Hit Ped.,1,1,1
13178835,12/14,2232,Sat,FIRST ST,P ST,NW,At Intersect,-77.01217,38.872052,19,1,1,1
13179674,12/16,1740,Mon,PENNSYLVANIA AVE,EIGHTEENTH ST,NW,At Intersect,-77.041708,38.899593,Straight Hit Ped.,1,0,1
13179965,12/17,0943,Tue,EIGHTH ST,MARYLAND AVE,NE,Within 100ft,-76.99493,38.895452,"",1,1,1
13180688,12/18,1743,Wed,MARTIN LUTHER KING JR AVE,SUMNER RD,SE,At Intersect,-76.995201,38.859312,19,1,2,1
13181123,12/19,1340,Thu,KENILWORTH AVE,DOUGLAS ST,NE,Within 100ft,-76.936608,38.909734,19,1,1,1
13181276,12/19,1808,Thu,ELEVENTH ST,PENNSYLVANIA AVE,NW,Within 100ft,-77.02705,38.894823,19,1,2,1
13181380,12/19,2206,Thu,U ST,THIRTEENTH ST,NW,Not at Inter,-77.029618,38.917001,Non-Collision Accident,1,0,1
13183148,12/23,1020,Mon,THIRTEENTH ST,N ST,NW,At Intersect,-77.081958,38.840373,19,1,2,1
13183537,12/24,0629,Tue,GEORGIA AVE,BARRY PL,NW,Within 100ft,-77.022059,38.920964,Right Angle,0,2,1
13184660,12/26,2343,Thu,THIRTEENTH ST,FAIRMONT ST,NW,At Intersect,-77.029707,38.924764,19,1,2,1
13184949,12/27,1636,Fri,ELEVENTH ST,H ST,NW,Within 100ft,-77.081958,38.840373,19,1,2,1
13185548,12/28,1956,Sat,HOWARD RD,MARTIN LUTHER KING JR AVE,SE,Within 100ft,-76.993788,38.861504,Straight Hit Ped.,1,1,1
13186798,12/31,1258,Tue,FOURTEENTH ST,EUCLID ST,NW,At Intersect,-77.032138,38.923763,Side Swiped,0,1,1
