Complain Number,Date,Time,Day,Main Street,Second Street,Quadrant,On Street,Latitude,Longitude,Type,# Injured,# Vehicles,# Bikes
10091798,6/30,1722,Wed,NEWTON ST,EIGHTEENTH ST,NW,At Intersect,-77.04126,38.934161,Right Angle,0,2,1
10091971,6/30,2216,Wed,SIXTH ST,G ST,NW,Within 100ft,-77.020119,38.881321,Side Swiped,1,1,1
10092220,7/1,1242,Thu,S ST,SEVENTH ST,NW,Within 100ft,-77.021908,38.914091,Other,1,1,1
10092304,7/1,1527,Thu,FIFTEENTH ST,FULLER ST,NW,N/A,-77.035388,38.924804,Other,1,2,1
10092384,7/1,1730,Thu,FOURTH ST,G ST,SW,At Intersect,-77.017551,38.881312,Right Angle,1,1,1
10092466,7/1,2002,Thu,WEST VIRGINIA AVE,FLORIDA AVE,NE,At Intersect,-76.99311,38.90399,Other,1,2,1
10092831,7/2,1407,Fri,FOURTEENTH ST,EUCLID ST,NW,At Intersect,-77.032138,38.923763,Right Angle,1,2,1
10093283,7/3,0321,Sat,GEORGIA AVE,HARVARD ST,NW,Within 100ft,-77.022958,38.92723,Straight Hit Ped.,1,2,1
10094232,7/5,2353,Mon,MISSISSIPPI AVE,NINTEENTH ST,SE,Not at Inter,-77.081958,38.840373,Straight Hit Ped.,1,1,1
10095089,7/6,1545,Tue,KENYON ST,IRVING ST,NW,Not at Inter,-77.044108,38.929693,Back Hit Ped.,0,2,1
10095443,7/7,0955,Wed,NINTEENTH ST,M ST,NW,Not at Inter,-77.081958,38.840373,Other,2,1,1
10095601,6/30,1630,Wed,WISCONSIN AVE,P ST,NW,Within 100ft,-77.064279,38.909193,Fixed Object,0,1,1
10096091,7/8,1150,Thu,Q ST,THIRTIETH ST,NW,At Intersect,-77.059258,38.910513,Right Angle,1,2,1
10096184,7/8,1410,Thu,H ST,JACKSON PL,NW,At Intersect,-77.037979,38.900204,Straight Hit Ped.,0,2,1
10096700,7/9,0820,Fri,GEORGIA AVE,ALLISON ST,NW,At Intersect,-77.026328,38.945073,Side Swiped,1,1,1
10097641,7/10,0130,Sat,COLUMBIA RD,ONTARIO RD,NW,At Intersect,-77.0403,38.924263,Side Swiped,0,2,1
10098222,7/12,0830,Mon,H ST,NEW YORK AVE,NW,Within 100ft,-77.030327,38.899982,Other,1,2,1
10099166,7/13,1958,Tue,THIRTEENTH ST,MARYLAND AVE,NE,At Intersect,-76.988288,38.898171,Left Turn Hit Veh.,1,2,1
10099224,7/13,2205,Tue,FLORIDA AVE,SECOND ST,NW,At Intersect,-77.014088,38.912944,Non-Collision Accident,1,2,1
10099645,7/14,1805,Wed,NORTH CAPITOL ST,K ST,BN,At Intersect,-77.009097,38.902524,Left Turn Hit Veh.,1,2,1
10099676,7/14,1905,Wed,PENNSYLVANIA AVE,CONSTITUTION AVE,NW,Within 100ft,-77.018609,38.892321,Other,1,1,1
10100101,7/15,1530,Thu,PEABODY ST,SEVENTH ST,NW,Within 100ft,-77.022418,38.962702,Right Turn Hit Veh.,1,2,1
10100713,7/16,1550,Fri,P ST,TWENTY THIRD ST,NW,Within 100ft,-77.049338,38.909641,Right Turn Hit Veh.,1,2,1
10100859,7/16,1600,Fri,ELEVENTH ST,W ST,NW,At Intersect,-77.081958,38.840373,Side Swiped,1,1,1
10101645,7/17,2215,Sat,P ST,FIFTEENTH ST,NW,Not at Inter,-77.03456,38.909654,Side Swiped,1,2,1
10102785,7/20,0654,Tue,GEORGIA AVE,IRVING ST,NW,Within 100ft,-77.023228,38.929042,Parked Vehicle,1,2,1
10102839,7/20,0930,Tue,CONNECTICUT AVE,FLORIDA AVE,NW,At Intersect,-77.046167,38.914384,Side Swiped,1,2,1
10103378,7/21,0632,Wed,BLAGDEN AVE,DECATUR ST,NW,At Intersect,-77.039197,38.948274,Side Swiped,0,0,1
10103474,7/21,1055,Wed,BENNING RD,ANACOSTIA AVE,NE,"",-76.96026,38.896993,"",,,
10104230,7/22,1630,Thu,PENNSYLVANIA AVE,TWENTY EIGHTH ST,NW,Not at Inter,-77.057057,38.904973,Non-Collision Accident,1,0,1
10104553,7/23,0719,Fri,HAWAII AVE,TAYLOR ST,NE,At Intersect,-76.99962,38.94075,Left Turn Hit Ped.,1,1,1
10105103,7/24,0128,Sat,NORTH CAPITOL ST,H ST,BN,At Intersect,-77.009097,38.900213,Side Swiped,1,2,1
10105467,7/24,1745,Sat,M ST,THIRTY THIRD ST,NW,Not at Inter,-77.066037,38.90511,Right Angle,1,1,1
10105722,7/25,0310,Sun,SEVENTH ST,R ST,NW,At Intersect,-77.021917,38.912612,Other,1,2,1
10106297,7/26,1000,Mon,KANSAS AVE,SHERIDAN ST,NE,Within 100ft,-77.007671,38.966413,Side Swiped,1,2,1
10106350,7/26,1150,Mon,I ST,THIRTEENTH ST,NW,N/A,-77.029618,38.901333,Side Swiped,0,2,1
10106355,7/25,1200,Mon,SEVENTH ST,P ST,NW,At Intersect,-77.021917,38.909654,Left Turn Hit Ped.,1,1,1
10106581,7/25,1830,Sun,POTOMAC ST,M ST,NW,Within 100ft,-77.065298,38.905133,Rear End,0,2,1
10106917,7/27,1330,Tue,NORTH CAPITOL ST,H ST,BN,Within 100ft,-77.009097,38.900213,Other,1,2,1
10108151,7/29,1635,Thu,MASSACHUSETTS AVE,SEVENTH ST,NE,Within 100ft,-77.021917,38.902104,Straight Hit Ped.,0,2,1
10108158,7/29,1639,Thu,CONNECTICUT AVE,DEVONSHIRE PL,NW,Within 100ft,-77.05626,38.931703,Side Swiped,1,2,1
10108502,7/30,0800,Fri,FARRAGUT PL,GALLATIN ST,NW,At Intersect,-77.01062,38.952371,Other,1,2,1
10108706,7/30,1550,Fri,EAST CAPITOL ST,FIFTH ST,BN,At Intersect,-76.999487,38.889824,Left Turn Hit Veh.,1,2,1
10109152,7/31,1055,Sat,TWENTIETH ST,N ST,NW,At Intersect,-77.081958,38.840373,Side Swiped,0,2,1
10109997,8/2,0645,Mon,INDEPENDENCE AVE,FOURTH ST,SW,Not at Inter,-77.017537,38.887574,Side Swiped,1,2,1
10110638,7/19,1800,Mon,UNIVERSITY TERR,,NW,At Intersect,,,Head On,0,2,1
10110815,8/3,1830,Tue,FOURTEENTH ST,ARKANSAS AVE,NW,Not at Inter,-77.0327,38.943283,Other,1,2,1
10111173,8/4,1211,Wed,PENNSYLVANIA AVE,NINTH ST,SE,Within 100ft,-77.023981,38.8938,Straight Hit Ped.,1,1,1
10111341,8/4,1821,Wed,SIXTEENTH ST,U ST,NW,Within 100ft,-77.036487,38.917001,Left Turn Hit Ped.,1,2,1
10111394,8/4,1918,Wed,FLORIDA AVE,NORTH CAPITOL ST,BN,At Intersect,-77.009088,38.910823,Right Angle,1,2,1
10112407,8/6,1754,Fri,SOUTHERN AVE,E ST,SE,At Intersect,-76.923978,38.881503,Side Swiped,1,2,1
10112516,8/25,1440,Wed,Q ST,FOURTEENTH ST,NW,Within 100ft,-77.031948,38.911133,Side Swiped,1,2,1
10113079,8/7,1935,Sat,NEW YORK AVE,FOURTH ST,NW,At Intersect,-77.016178,38.90488,Right Turn Hit Ped.,1,1,1
10113353,8/8,0900,Sun,SEVENTH ST,S ST,NW,Within 100ft,-77.081958,38.840373,Other,1,2,1
10114248,8/10,0820,Tue,MASSACHUSETTS AVE,Q ST,NW,At Intersect,-77.047699,38.911133,Head On,1,2,1
10115434,8/12,1253,Thu,RESERVOIR RD,WISCONSIN AVE,NW,At Intersect,-77.066179,38.912772,Left Turn Hit Veh.,1,2,1
10115441,8/12,1300,Thu,ELEVENTH ST,RHODE ISLAND AVE,NW,At Intersect,-77.027041,38.910513,Other,1,2,1
10115748,8/13,0001,Fri,TENTH ST,O ST,NW,At Intersect,-77.081958,38.840373,Right Turn Hit Veh.,1,2,1
10116004,8/13,1430,Fri,RHODE ISLAND AVE,NORTH CAPITOL ST,BN,At Intersect,-77.009177,38.916713,Right Angle,0,2,1
10116057,8/13,1555,Fri,TWELFTH ST,G ST,NW,At Intersect,-77.028077,38.898313,Left Turn Hit Veh.,1,2,1
10116178,8/13,1815,Fri,DUPONT CIR,P ST,NW,At Intersect,-77.044241,38.909654,Other,0,2,1
10116320,8/13,2340,Fri,ALABAMA AVE,STANTON RD,SE,At Intersect,-76.980299,38.846912,Right Angle,1,2,1
10116658,8/14,1545,Sat,SEVENTH ST,S ST,NW,At Intersect,-77.081958,38.840373,Right Angle,1,2,1
10116702,8/14,1655,Sat,M ST,TWENTY NINTH ST,NW,At Intersect,-77.058111,38.905243,Left Turn Hit Veh.,0,2,1
10116956,8/15,0105,Sun,FIRST ST,M ST,NE,At Intersect,-77.01217,38.905642,Left Turn Hit Veh.,0,2,1
10117522,8/16,0830,Mon,M ST,TWENTY NINTH ST,NW,At Intersect,-77.058111,38.905243,Left Turn Hit Ped.,1,1,1
10118277,8/17,1638,Tue,ARKANSAS AVE,UPSHUR ST,NW,Not at Inter,-77.03394,38.941871,Right Angle,1,2,1
10118729,8/18,1314,Wed,MASSACHUSETTS AVE,R ST,NW,Within 100ft,-77.051388,38.912692,Right Angle,0,2,1
10119693,8/20,0857,Fri,SEVENTH ST,INDEPENDENCE AVE,SW,Within 100ft,-77.021908,38.887574,Side Swiped,1,2,1
10119868,8/20,1440,Fri,H ST,FOURTEENTH ST,NE,At Intersect,-77.031961,38.900204,Rear End,0,2,1
10121011,8/22,1435,Sun,NEBRASKA AVE,FORT DR,NW,Within 100ft,-77.078627,38.946591,Right Angle,1,2,1
10121070,8/22,1610,Sun,M ST,EIGHTEENTH ST,NW,Not at Inter,-77.04169,38.905664,Parked Vehicle,1,2,1
10121404,8/23,1100,Mon,FIRST ST,V ST,NW,At Intersect,-77.012188,38.864644,Left Turn Hit Ped.,0,1,1
10121836,8/24,0920,Tue,NEW HAMPSHIRE AVE,Q ST,NW,Within 100ft,-77.042049,38.911142,Side Swiped,1,2,1
10122184,8/24,2020,Tue,MASSACHUSETTS AVE,FIFTEENTH ST,NW,At Intersect,-77.03456,38.906563,Right Angle,0,1,1
10122388,8/25,0906,Wed,FOURTEENTH ST,THOMAS CIR,NW,At Intersect,-77.032297,38.905443,Right Angle,1,2,1
10122808,8/25,2200,Wed,EUCLID ST,FOURTEENTH ST,NW,Not at Inter,-77.032138,38.923763,Rear End,1,2,1
10123709,8/27,1602,Fri,R ST,THIRTY FIRST ST,NW,Within 100ft,-77.063119,38.913294,Rear End,1,2,1
10123818,8/27,1838,Fri,NANNIE HELEN BURROUGHS AVE,KENILWORTH AVE,NE,At Intersect,-76.944637,38.902941,Left Turn Hit Ped.,0,2,1
10124285,8/28,1448,Sat,WADE RD,SUMNER RD,SE,At Intersect,-76.996277,38.859972,Straight Hit Ped.,1,2,1
10124344,8/28,1608,Sat,V ST,SIXTEENTH ST,SE,Not at Inter,-77.0365,38.918112,Right Turn Hit Veh.,1,2,1
10124585,8/29,0050,Sun,ELEVENTH ST,FLORIDA AVE,NW,At Intersect,-77.027041,38.920761,Fixed Object,1,1,1
10125010,8/29,2115,Sun,Q ST,TWENTY SEVENTH ST,NW,Not at Inter,-77.054958,38.910571,Unknown,1,1,1
10125478,8/31,2015,Wed,FOURTEENTH ST,FAIRMONT ST,NW,Within 100ft,-77.03224,38.924764,Head On,0,2,1
10125966,8/31,1844,Tue,C ST,NORTH CAROLINA AVE,NE,Within 100ft,-76.981477,38.893331,Other,1,2,1
10126268,9/1,1045,Wed,HOLBROOK ST,OATES ST,NE,Not at Inter,-76.98331,38.903361,Side Swiped,1,2,1
10126585,9/1,2048,Wed,GEORGIA AVE,ELDER ST,NW,At Intersect,-77.026487,38.977294,Straight Hit Ped.,1,1,1
10126649,9/1,2215,Wed,Q ST,ELEVENTH ST,NW,Not at Inter,-77.027041,38.911124,Non-Collision Accident,0,1,1
10127230,9/3,0010,Fri,COLUMBIA RD,QUARRY RD,NW,At Intersect,-77.03844,38.925362,Left Turn Hit Veh.,1,2,1
10127406,9/3,1030,Fri,FOURTH ST,PENNSYLVANIA AVE,SE,At Intersect,-77.081958,38.840373,Other,1,2,1
10128139,9/4,1245,Sat,GEORGIA AVE,KANSAS AVE,NW,At Intersect,-77.025619,38.942322,Right Turn Hit Ped.,0,2,1
10128158,8/30,0830,Mon,WISCONSIN AVE,VEAZEY ST,NW,At Intersect,-77.077458,38.943943,Right Angle,1,2,1
10128174,9/4,1535,Sat,M ST,THIRTY FIRST ST,NW,Not at Inter,-77.06118,38.90519,Other,1,2,1
10128561,9/5,1107,Sun,INDEPENDENCE AVE,,SE,Not at Inter,,,COND ST,1,2,1
10129192,9/6,1855,Mon,SPRING RD,SPRING PL,NW,At Intersect,-77.033657,38.937341,Right Turn Hit Ped.,1,1,1
10129700,9/7,1837,Tue,FOURTEENTH ST,U ST,NW,At Intersect,-77.031948,38.917001,Right Turn Hit Veh.,1,2,1
10129752,9/7,1745,Tue,QUEBEC ST,WISCONSIN AVE,NW,At Intersect,-77.074257,38.938173,Other,1,2,1
10129946,9/8,0810,Wed,SECOND ST,H ST,NW,At Intersect,-77.081958,38.840373,Other,1,2,1
10130090,9/8,1325,Wed,SEVENTH ST,INDIANA AVE,NW,Within 100ft,-77.021908,38.89388,Side Swiped,1,1,1
10130944,9/9,2036,Thu,SIXTEENTH ST,U ST,NW,At Intersect,-77.036487,38.917001,Right Angle,1,2,1
10131450,9/10,2010,Fri,RHODE ISLAND AVE,FIFTEENTH ST,NW,At Intersect,-77.034569,38.907931,Side Swiped,0,2,1
10131470,9/10,2040,Fri,MASSACHUSETTS AVE,COLUMBUS CIR,NE,Within 100ft,-77.007799,38.896922,Side Swiped,1,2,1
10131487,9/10,2145,Fri,FIFTH ST,RHODE ISLAND AVE,NW,At Intersect,-77.081958,38.840373,Right Turn Hit Veh.,1,2,1
10132870,9/13,1635,Mon,PINEY BRANCH RD,SHERIDAN ST,NW,At Intersect,-77.028737,38.966134,Straight Hit Ped.,1,2,1
10132898,9/13,1730,Mon,THIRTY THIRD ST,N ST,NW,At Intersect,-77.066068,38.906802,Right Angle,1,2,1
10133851,9/15,1245,Wed,WISCONSIN AVE,,NW,Not at Inter,,,Rear End,1,2,1
10133964,9/15,1645,Wed,FOURTH ST,L ST,NW,At Intersect,-77.016178,38.903742,Other,0,2,1
10134043,9/15,1830,Wed,TENTH ST,N ST,NW,At Intersect,-77.081958,38.840373,Left Turn Hit Veh.,1,2,1
10134222,9/15,2345,Wed,MINNESOTA AVE,RANDLE CIR,SE,At Intersect,-76.962018,38.8778,Right Angle,1,2,1
10135179,9/17,1850,Sat,F ST,SIXTH ST,NW,Not at Inter,-77.019898,38.897343,Side Swiped,1,2,1
10135699,9/18,1530,Sat,COLUMBIA RD,SEVENTEENTH ST,NW,Not at Inter,-77.039148,38.924954,Parked Vehicle,1,1,1
10136512,9/20,0735,Mon,SIXTH ST,INDEPENDENCE AVE,SE,At Intersect,-77.019898,38.887561,Other,1,2,1
10136728,9/20,1610,Mon,MAPLE VIEW PL,MARTIN LUTHER KING AVE,SE,At Intersect,-76.990387,38.863802,Left Turn Hit Ped.,1,1,1
10136730,9/20,1600,Mon,THIRTY THIRD ST,PROSPECT ST,NW,At Intersect,-77.066068,38.905961,Right Angle,1,2,1
10137239,9/21,1728,Tue,TWENTIETH ST,Q ST,NW,Within 100ft,-77.044887,38.911133,Other,1,1,1
10137330,9/21,1919,Tue,MICHIGAN AVE,NORTH CAPITOL ST,BN,Not at Inter,-77.009088,38.926664,Right Turn Hit Ped.,1,1,1
10137446,9/21,2135,Tue,U ST,FOURTEENTH ST,NW,Not at Inter,-77.031948,38.917001,Other,1,2,1
10137529,9/22,0643,Wed,GEORGIA AVE,VAN BUREN ST,NW,Not at Inter,-77.027258,38.969912,Rear End,1,2,1
10137604,9/22,0845,Wed,FOURTEENTH ST,DELAFIELD PL,NW,At Intersect,-77.0327,38.948992,Right Turn Hit Veh.,1,1,1
10137656,9/22,1220,Wed,MASSACHUSETTS AVE,SEVENTH ST,NW,Within 100ft,-77.021917,38.902104,Left Turn Hit Veh.,1,2,1
10137825,9/22,1715,Wed,THIRD ST,MISSOURI AVE,NW,At Intersect,-77.016138,38.9571,Left Turn Hit Veh.,1,2,1
10139030,9/24,1900,Fri,FOURTEENTH ST,CORCORAN ST,NW,At Intersect,-77.031939,38.911882,Left Turn Hit Veh.,1,2,1
10139107,9/24,2110,Fri,SEVENTEENTH ST,U ST,NW,At Intersect,-77.038471,38.917001,Left Turn Hit Veh.,1,2,1
10139417,9/25,1132,Sat,WISCONSIN AVE,THIRTY FOURTH ST,NW,N/A,-77.067787,38.915761,Right Angle,1,2,1
10139546,9/25,1620,Sat,COLUMBIA RD,SEVENTEENTH ST,NW,Within 100ft,-77.039148,38.924954,Side Swiped,1,2,1
10140282,9/27,0745,Mon,SIXTEENTH ST,O ST,NW,Within 100ft,-77.081958,38.840373,Side Swiped,0,0,1
10140408,9/27,1250,Mon,H ST,SEVENTH ST,NW,Within 100ft,-77.021908,38.899814,Side Swiped,1,1,1
10141392,9/29,0745,Wed,MASSACHUSETTS AVE,FULTON ST,NW,Within 100ft,-77.069837,38.926181,Non-Collision Accident,1,2,1
10141402,9/29,0905,Wed,NORTH CAPITOL ST,H ST,BN,Within 100ft,-77.009097,38.900213,Side Swiped,1,2,1
10141864,9/30,0815,Thu,NORTH CAPITOL ST,,BN,At Intersect,,,Right Turn Hit Ped.,1,1,1
10141928,9/28,1425,Tue,FOURTH ST,D ST,NW,N/A,-77.016041,38.863691,Other,0,2,1
10142264,9/30,2340,Thu,GALLOWAY ST,FIRST PL,NE,"",-77.003938,38.952933,"",,,
10142340,10/1,0703,Fri,LOGAN CIRC RHODE ISLAND AVE,,NW,At Intersect,,,Right Angle,1,2,1
10142427,10/1,0940,Fri,MASSACHUSETTS AVE,E ST,NE,Within 100ft,-76.949588,38.873261,Side Swiped,1,2,1
10142500,10/1,1330,Sat,O ST,COLUMBIA ST,NW,Within 100ft,-77.024977,38.908574,Side Swiped,0,2,1
10142557,10/1,1552,Fri,COLUMBIA RD,EUCLID ST,NW,Not at Inter,-77.042089,38.923063,Parked Vehicle,1,1,1
10142604,10/1,1617,Fri,HOWARD PL,FOURTH ST,NW,Within 100ft,-77.018348,38.92274,Parked Vehicle,1,2,1
10142977,10/2,0205,Sat,NINTH ST,H ST,NE,Not at Inter,-77.081958,38.840373,Parked Vehicle,1,2,1
10143168,10/2,1205,Sat,SEVENTH ST,D ST,NW,At Intersect,-77.021908,38.894792,Left Turn Hit Veh.,1,2,1
10143553,10/3,0010,Sun,EUCLID ST,ONTARIO RD,NW,At Intersect,-77.04022,38.923121,Left Turn Hit Veh.,1,2,1
10143695,10/3,0900,Sun,NINTH ST,Q ST,NW,Not at Inter,-77.023968,38.911124,Other,1,3,1
10144003,10/4,0805,Mon,FOURTEENTH ST,RHODE ISLAND AVE,NE,Within 100ft,-77.031948,38.90883,Side Swiped,1,2,1
10144470,10/5,0815,Tue,NEW YORK AVE,NINTH ST,NW,At Intersect,-77.02399,38.902104,Right Turn Hit Veh.,1,2,1
10144766,10/5,1837,Tue,RHODE ISLAND AVE,SEVENTEENTH ST,NW,Not at Inter,-77.038497,38.906563,Side Swiped,1,2,1
10145272,10/6,1815,Wed,MT VERNON PL,NINTH ST,NW,Within 100ft,-77.024021,38.902941,Rear End,0,2,1
10146049,10/8,0830,Fri,NEW HAMPSHIRE AVE,TWENTY FIRST ST,NW,Within 100ft,-77.046637,38.906231,Left Turn Hit Veh.,1,2,1
10146086,10/8,0830,Fri,FIFTEENTH ST,K ST,NW,Within 100ft,-77.034587,38.902414,Side Swiped,1,2,1
10146122,10/8,1135,Fri,EIGHTH ST,O ST,NW,Within 100ft,-77.081958,38.840373,Side Swiped,1,2,1
10146184,10/8,1442,Fri,WISCONSIN AVE,P ST,NW,At Intersect,-77.064279,38.909193,Other,1,2,1
10146251,10/8,1617,Fri,EMERSON ST,GEORGIA AVE,NW,Within 100ft,-77.027129,38.949731,Straight Hit Ped.,0,2,1
10146324,10/8,1830,Fri,WISCONSIN AVE,VAN NESS ST,NW,At Intersect,-77.077029,38.943173,Left Turn Hit Veh.,1,2,1
10146704,10/9,1005,Sat,MACARTHUR BLVD LAVEROCK PL,,NW,Not at Inter,,,Other,0,2,1
10146804,10/9,1438,Sat,SEVENTEENTH ST,P ST,NW,Not at Inter,-77.038488,38.909641,Left Turn Hit Veh.,1,2,1
10146921,10/9,1734,Sat,FOURTEENTH ST,CHURCH ST,NW,At Intersect,-77.031948,38.910394,Left Turn Hit Veh.,1,2,1
10147227,10/10,0835,Sun,M ST,TWENTIETH ST,NW,At Intersect,-77.044901,38.905664,Right Angle,1,2,1
10147363,10/10,1650,Sun,M ST,THIRTY THIRD ST,NW,At Intersect,-77.066037,38.90511,Rear End,1,2,1
10147743,10/11,1215,Mon,FIRST ST,P ST,NW,At Intersect,-77.01217,38.872052,Left Turn Hit Ped.,1,2,1
10148447,10/12,1830,Tue,R ST,SIXTEENTH ST,NW,Not at Inter,-77.036518,38.912612,Right Angle,0,2,1
10148528,10/12,2145,Tue,EIGHTH ST,L ST,NE,At Intersect,-76.994939,38.877513,Other,0,2,1
10148657,10/13,0805,Wed,THIRD ST,JEFFERSON DR,SW,At Intersect,-77.015199,38.888783,Fixed Object,1,1,1
10148679,10/13,0910,Wed,FOURTEENTH ST,CRITTENDEN ST,NW,At Intersect,-77.032727,38.947172,Other,1,1,1
10148888,10/13,1635,Wed,MASSACHUSETTS AVE,TWENTY FOURTH ST,NW,Within 100ft,-77.052611,38.913582,Non-Collision Accident,1,1,1
10149182,10/14,1116,Thu,COLUMBIA RD,TWENTIETH ST,NW,Not at Inter,-77.045529,38.917882,Right Angle,1,2,1
10149436,10/14,1945,Thu,ELEVENTH ST,LAMONT ST,NW,At Intersect,-77.02798,38.930693,Left Turn Hit Veh.,1,2,1
10149695,10/15,1053,Fri,HARVARD ST,THIRTEENTH ST,NW,Within 100ft,-77.02972,38.926743,Left Turn Hit Veh.,1,2,1
10151147,10/18,0650,Mon,MOUNT PLEASANT ST,KENYON ST,NW,At Intersect,-77.037828,38.929914,Other,0,0,1
10151163,10/18,0830,Mon,PENNSYLVANIA AVE,TENTH ST,NW,At Intersect,-77.026009,38.894363,Straight Hit Ped.,1,1,1
10152076,10/19,2000,Tue,CONNECTICUT AVE,N ST,NW,Not at Inter,-77.042128,38.907254,Other,0,2,1
10152309,10/20,1000,Wed,FOURTEENTH ST,NEW YORK AVE,NW,At Intersect,-77.031939,38.899393,Right Turn Hit Ped.,1,2,1
10152383,10/20,1305,Wed,CONNECTICUT AVE,ALBEMARLE ST,NW,Within 100ft,-77.06567,38.94788,Non-Collision Accident,1,1,1
10152413,10/20,1405,Wed,CONNECTICUT AVE,PORTER ST,NW,Within 100ft,-77.0592,38.936814,Other,1,1,1
10152574,10/20,1815,Wed,ARKANSAS AVE,THIRTEENTH ST,NW,Within 100ft,-77.029689,38.948682,Side Swiped,0,2,1
10152835,10/21,0900,Thu,K ST,FIRST ST,NW,At Intersect,-77.01217,38.902524,Left Turn Hit Veh.,1,2,1
10153148,10/21,1925,Thu,FOURTEENTH ST,COLORADO AVE,NW,At Intersect,-77.033427,38.955763,Left Turn Hit Ped.,1,2,1
10153196,10/21,2050,Thu,NEW HAMPSHIRE AVE,SEVENTEENTH ST,NW,At Intersect,-77.038479,38.914933,Straight Hit Ped.,1,1,1
10153366,10/22,0825,Fri,U ST,SIXTEENTH ST,NW,Not at Inter,-77.036487,38.917001,Side Swiped,1,2,1
10153876,10/23,0225,Sat,FOURTEENTH ST,I ST,NW,Not at Inter,-77.081958,38.840373,Side Swiped,0,2,1
10154230,10/23,1810,Sat,TWELFTH ST,EAST CAPITOL ST,BN,At Intersect,-77.081958,38.840373,Right Turn Hit Ped.,1,1,1
10154264,10/23,1900,Sat,THIRTY FOURTH ST,NEWARK ST,NW,At Intersect,-77.066361,38.934644,Right Angle,1,2,1
10154609,10/24,1213,Mon,HARVARD ST,EIGHTEENTH ST,NW,Within 100ft,-77.041159,38.927191,Non-Collision Accident,1,1,1
10154663,10/24,1425,Sun,POTOMAC AVE,FIFTEENTH ST,SE,Within 100ft,-76.983647,38.881082,Other,1,1,1
10156045,10/27,0855,Wed,SIXTH ST,NEW YORK AVE,NW,At Intersect,-77.019907,38.903583,Left Turn Hit Veh.,1,2,1
10156354,10/27,1854,Wed,PENNSYLVANIA AVE,SIXTH ST,NW,Within 100ft,-77.019907,38.892684,Other,1,1,1
10156480,10/27,2221,Wed,COLUMBIA RD,FOURTEENTH ST,NW,Within 100ft,-77.032519,38.92754,Right Angle,1,2,1
10156608,10/28,0813,Fri,FIFTH ST,G ST,NW,Not at Inter,-77.018928,38.898313,Other,1,2,1
10156836,10/28,1700,Thu,K ST,WISCONSIN AVE,NW,At Intersect,-77.062747,38.902622,Back Hit Ped.,1,1,1
10156937,10/28,1950,Thu,M ST,THIRTIETH ST,NW,Within 100ft,-77.059169,38.905221,Other,1,3,1
10157258,10/29,1247,Fri,K ST,TWENTY FIRST ST,NW,Not at Inter,-77.04665,38.902533,Side Swiped,1,2,1
10157432,10/29,1736,Fri,FIFTEENTH ST,GIRARD ST,NW,At Intersect,-77.035419,38.925322,Other,1,2,1
10157591,10/29,2250,Fri,SIXTH ST,H ST,NW,Not at Inter,-77.081958,38.840373,Right Angle,1,2,1
10157869,10/30,1300,Sat,FOURTEENTH ST,PENNSYLVANIA AVE,NW,Not at Inter,-77.031961,38.895523,Left Turn Hit Ped.,1,2,1
10158057,10/30,1824,Sat,FIFTEENTH ST,M ST,NW,At Intersect,-77.03456,38.905651,Right Angle,0,2,1
10158593,10/31,1610,Sun,ELEVENTH ST,F ST,NW,At Intersect,-77.027028,38.897352,Left Turn Hit Veh.,1,2,1
10158608,10/31,1652,Sun,G ST,MINNESOTA AVE,SE,At Intersect,-76.959928,38.880214,Side Swiped,1,2,1
10159971,11/3,1205,Wed,NORTH CAPITOL ST,EVARTS ST,BN,At Intersect,-77.009088,38.924503,Right Angle,1,1,1
10160060,11/3,1540,Wed,KANSAS AVE,EIGHTH ST,NW,At Intersect,-77.023489,38.94513,Straight Hit Ped.,2,1,1
10160747,11/4,2210,Thu,FOURTEENTH ST,T ST,NW,Not at Inter,-77.031939,38.91557,Parked Vehicle,1,2,1
10160927,11/5,0910,Fri,FIFTEENTH ST,RHODE ISLAND AVE,NW,At Intersect,-77.034569,38.907931,Left Turn Hit Veh.,0,0,1
10161254,11/5,1137,Fri,THIRD ST,H ST,NE,Within 100ft,-77.081958,38.840373,Left Turn Hit Veh.,1,1,1
10161684,11/6,1928,Sat,MOUNT PLEASANT ST,KENYON ST,NW,Not at Inter,-77.037828,38.929914,Straight Hit Ped.,1,2,1
10161827,11/7,0038,Sun,SIXTEENTH ST,,NE,At Intersect,,,W YORK AVE,0,2,1
10162006,11/7,1140,Sun,SIXTEENTH ST,U ST,NW,At Intersect,-77.036487,38.917001,Right Angle,1,2,1
10162814,11/9,0923,Tue,GEORGIA AVE,KENNEDY ST,NW,At Intersect,-77.028028,38.956201,Other,0,2,1
10162914,11/9,1333,Tue,THIRD ST,E ST,NW,At Intersect,-77.081958,38.840373,Right Turn Hit Ped.,1,2,1
10163369,11/10,0924,Wed,FIRST ST,L ST,NE,Within 100ft,-77.01217,38.903733,Side Swiped,1,2,1
10163530,11/10,1539,Thu,EIGHTEENTH ST,N ST,NW,Not at Inter,-77.081958,38.840373,Straight Hit Ped.,0,1,1
10163916,11/11,1015,Thu,EIGHTH ST,MASSACHUSETTS AVE,NE,At Intersect,-76.99497,38.891732,Left Turn Hit Ped.,0,1,1
10163998,11/11,1411,Thu,FIFTEENTH ST,T ST,NW,At Intersect,-77.034538,38.91557,Right Angle,1,1,1
