Complain Number,Date,Time,Day,Main Street,Second Street,Quadrant,On Street,Latitude,Longitude,Type,# Injured,# Vehicles,# Bikes
11082163,6/10,1808,Fri,PENNSYLVANIA AVE,TWELFTH ST,NW,Not at Inter,-77.028099,38.894952,Left Turn Hit Ped.,1,1,1
11082182,6/10,1900,Fri,PENNSYLVANIA AVE,,SE,Within 100ft,,,VENTH ST,1,2,1
11082731,6/11,1500,Sat,M ST,CANAL RD,NW,Within 100ft,-77.0716,38.90511,Right Turn Hit Veh.,0,2,1
11082923,6/12,0028,Sun,U ST,SEVENTEENTH ST,NW,Not at Inter,-77.038471,38.917001,Rear End,1,2,1
11083511,6/13,0840,Mon,COLUMBIA RD,HARVARD ST,NW,Within 100ft,-77.036921,38.926261,Other,1,2,1
11083587,6/13,1254,Mon,PENNSYLVANIA AVE,SEVENTH ST,NW,Within 100ft,-77.021917,38.893251,Other,1,2,1
11083946,6/14,0041,Tue,TENTH ST,G ST,NE,At Intersect,-77.025978,38.898322,Head On,1,3,1
11084042,6/14,0915,Tue,MASSACHUSETTS AVE,EIGHTEENTH ST,NW,Not at Inter,-77.041677,38.909034,Right Angle,1,2,1
11084047,6/14,0925,Tue,CONSTITUTION AVE,FOURTEENTH ST,NW,At Intersect,-77.031948,38.892091,Right Turn Hit Ped.,1,2,1
11084053,6/14,0945,Tue,WISCONSIN AVE,JENIFER ST,NW,Within 100ft,-77.084849,38.959044,Parked Vehicle,1,2,1
11084683,6/15,1200,Wed,SIXTEENTH ST,,SE,At Intersect,,,TTS AVE,1,2,1
11085518,6/16,1944,Thu,EIGHTEENTH ST,CORCORAN ST,NW,At Intersect,-77.041668,38.911873,Left Turn Hit Veh.,1,2,1
11085908,6/17,1515,Fri,LONGFELLOW ST,COLORADO AVE,NW,At Intersect,-77.03239,38.957273,Right Angle,1,1,1
11086043,6/17,1900,Fri,GEORGIA AVE,BARRY PL,NE,At Intersect,-77.022059,38.920964,Other,1,2,1
11086130,6/17,2050,Fri,NEW HAMPSHIRE AVE,GALLATIN ST,NW,Within 100ft,-77.012449,38.952304,Side Swiped,1,2,1
11086257,6/18,0033,Sat,EIGHTEENTH ST,KALORAMA RD,NW,Not at Inter,-77.041748,38.919671,Parked Vehicle,1,2,1
11086597,6/18,1555,Sat,TAYLOR ST,ARKANSAS AVE,NW,At Intersect,-77.034839,38.940812,Side Swiped,0,2,1
11086716,6/18,1940,Sat,FIFTEENTH ST,E ST,NW,At Intersect,-77.081958,38.840373,Right Angle,1,1,1
11087132,6/19,1648,Sun,MACARTHUR BLVD FORTY EIGHTH PL,,NW,Not at Inter,,,Parked Vehicle,1,2,1
11087841,6/20,2230,Mon,MOUNT PLEASANT ST,KILBOURNE PL,NW,Within 100ft,-77.038147,38.930764,Rear End,0,2,1
11088014,6/21,0835,Tue,TENTH ST,MASSACHUSETTS AVE,NW,At Intersect,-77.081958,38.840373,Left Turn Hit Veh.,1,2,1
11088278,6/21,1730,Tue,FOURTEENTH ST,U ST,NW,Within 100ft,-77.031948,38.917001,Head On,1,2,1
11088290,6/21,1725,Tue,SIXTEENTH ST,IRVING ST,NW,Within 100ft,-77.036478,38.928692,Rear End,1,1,1
11088573,6/22,0744,Wed,G ST,ELEVENTH ST,NW,Within 100ft,-77.027028,38.898322,Other,1,2,1
11089063,6/22,2245,Wed,,,"",Not at Inter,,,F,1,1,1
11089194,6/23,0830,Thu,WISCONSIN AVE,K ST,NW,Within 100ft,-77.062747,38.902622,Non-Collision Accident,0,0,1
11089339,6/23,1420,Thu,TWENTY SECOND ST,P ST,NW,At Intersect,-77.048798,38.909632,Left Turn Hit Veh.,1,2,1
11089486,6/23,1730,Thu,SEVENTH ST,NEW YORK AVE,NW,At Intersect,-77.021899,38.902941,Straight Hit Ped.,0,1,1
11089519,6/19,0100,Sun,NINTH ST,D ST,NE,At Intersect,-77.023968,38.894801,Right Angle,0,0,1
11089961,6/24,1300,Fri,NEW JERSEY AVE,P ST,NW,Within 100ft,-77.016297,38.909641,Right Angle,1,2,1
11090325,6/25,0030,Sat,FLORIDA AVE,CALIFORNIA ST,NW,At Intersect,-77.04041,38.91782,Left Turn Hit Ped.,0,1,1
11090530,6/25,1115,Sat,FOURTEENTH ST,OTIS PL,NW,Within 100ft,-77.032687,38.934582,Right Angle,1,2,1
11090803,6/25,2145,Sat,ADAMS MILL RD,COLUMBIA RD,NW,At Intersect,-77.042647,38.922674,Side Swiped,0,2,1
11091561,6/27,0900,Mon,RHODE ISLAND AVE,SEVENTEENTH ST,NW,Within 100ft,-77.038497,38.906563,Other,1,2,1
11091740,6/27,1530,Mon,FOURTEENTH ST,U ST,NW,Not at Inter,-77.031948,38.917001,Side Swiped,1,2,1
11092079,6/28,0200,Tue,M ST,POTOMAC ST,NW,Within 100ft,-77.065298,38.905133,Head On,1,2,1
11092153,6/28,0745,Tue,EIGHTEENTH ST,BRYANT ST,NE,Within 100ft,-76.978988,38.921274,Head On,1,1,1
11092295,6/28,1430,Tue,GIRARD ST,FOURTEENTH ST,NW,Not at Inter,-77.032337,38.925742,Back Hit Moving Veh.,1,2,1
11092433,6/28,1815,Tue,THIRTEENTH ST,H ST,NW,At Intersect,-77.081958,38.840373,Side Swiped,0,2,1
11092765,6/29,0905,Wed,FOURTEENTH ST,SPRING RD,NW,At Intersect,-77.032749,38.937101,Right Angle,1,1,1
11092829,6/29,1120,Wed,E ST,ELEVENTH ST,NW,Within 100ft,-77.027041,38.896134,Side Swiped,1,2,1
11092896,6/29,1410,Wed,WISCONSIN AVE,Q ST,NW,At Intersect,-77.065139,38.910814,Right Angle,1,2,1
11092994,6/29,1800,Wed,P ST,TWENTY THIRD ST,NW,Not at Inter,-77.049338,38.909641,Side Swiped,1,1,1
11093054,6/29,1826,Wed,PENNSYLVANIA AVE,SIXTH ST,NW,Within 100ft,-77.019907,38.892684,Non-Collision Accident,1,2,1
11093112,6/29,2010,Wed,RITTENHOUSE ST,SEVENTH PL,NW,Within 100ft,-77.023308,38.964934,Side Swiped,0,2,1
11093220,6/29,2257,Wed,,,NE,At Intersect,,,AL ST BLADENSBURG RD,1,2,1
11093363,6/30,0930,Thu,PENNSYLVANIA AVE,CONSTITUTION AVE,NW,Within 100ft,-77.018609,38.892321,Other,1,2,1
11093597,6/30,1547,Thu,CONNECTICUT AVE,GARFIELD ST,NW,At Intersect,-77.05327,38.926544,Right Angle,1,2,1
11093639,6/30,1745,Thu,FOURTEENTH ST,V ST,NW,Not at Inter,-77.031948,38.918112,Head On,0,2,1
11093793,6/30,2330,Thu,U ST,SIXTEENTH ST,NW,Not at Inter,-77.036487,38.917001,Side Swiped,1,2,1
11093948,7/1,0920,Fri,SIXTH ST,PENNSYLVANIA AVE,NW,At Intersect,-77.019907,38.892684,Left Turn Hit Veh.,1,2,1
11094211,7/1,1910,Fri,MASSACHUSETTS AVE,FULTON ST,NW,At Intersect,-77.069837,38.926181,Straight Hit Ped.,1,1,1
11094559,7/2,1025,Sat,ELEVENTH ST,FLORIDA AVE,NW,At Intersect,-77.027041,38.920761,Side Swiped,2,2,1
11094697,7/2,1600,Sat,,,"",At Intersect,,,P,0,2,1
11094832,7/2,1900,Sat,OLIVE ST,QUARLES ST,NE,Within 100ft,-76.93388,38.910274,Side Swiped,0,2,1
11095652,7/4,1358,Mon,GEORGIA AVE,FARRAGUT ST,NW,At Intersect,-77.027267,38.950794,Right Angle,1,2,1
11095795,7/4,2040,Mon,THIRTEENTH ST,L ST,NW,At Intersect,-77.029627,38.903742,Right Turn Hit Ped.,0,1,1
11096070,7/5,0800,Tue,PENNSYLVANIA AVE,TWENTY SIXTH ST,NW,Within 100ft,-77.054749,38.904141,Side Swiped,1,2,1
11096099,7/5,0944,Tue,WISCONSIN AVE,CATHEDRAL AVE,NW,Within 100ft,-77.07311,38.929024,Rear End,1,2,1
11096212,7/5,1400,Tue,FLORIDA AVE,THIRTEENTH ST,NW,Within 100ft,-77.02968,38.920504,Parked Vehicle,0,2,1
11096371,7/5,1920,Tue,TAYLOR ST,NEW HAMPSHIRE AVE,NW,Within 100ft,-77.020947,38.940923,Straight Hit Ped.,1,2,1
11096545,7/5,0530,Tue,FOURTEENTH ST,V ST,NW,Not at Inter,-77.031948,38.918112,Other,1,2,1
11096614,7/6,0900,Wed,K ST,SEVENTEENTH ST,NW,Within 100ft,-77.03944,38.9024,Right Angle,1,1,1
11096664,7/6,1148,Wed,THIRD ST,D ST,NW,Within 100ft,-77.015168,38.885072,Other,1,2,1
11097721,7/8,1200,Fri,CONNECTICUT AVE,BANCROFT PL,NW,At Intersect,-77.046269,38.914831,Right Angle,1,2,1
11098442,7/9,1630,Sat,EIGHTEENTH ST,KALORAMA RD,NW,Within 100ft,-77.041748,38.919671,Side Swiped,1,2,1
11098660,7/9,2336,Sat,ALABAMA AVE,STANTON RD,SE,Within 100ft,-76.980299,38.846912,Right Angle,1,2,1
11099639,7/11,2205,Mon,ELVANS RD,STANTON RD,SE,N/A,-76.985958,38.854534,Side Swiped,1,2,1
11099815,7/12,0930,Tue,SEVENTH ST,INDEPENDENCE AVE,SW,At Intersect,-77.021908,38.887574,Side Swiped,0,1,1
11100012,7/12,1630,Tue,GEORGIA AVE,OTIS PL,NW,Within 100ft,-77.024007,38.934511,Side Swiped,1,2,1
11100044,7/12,1735,Tue,RHODE ISLAND AVE,FLORIDA AVE,NW,Within 100ft,-77.016909,38.91414,Straight Hit Ped.,0,1,1
11100487,7/7,1707,Thu,SIXTEENTH ST,L ST,NW,Not at Inter,-77.03654,38.903751,Straight Hit Ped.,1,1,1
11101226,7/14,1730,Thu,TWENTIETH ST,O ST,NW,Not at Inter,-77.081958,38.840373,Other,1,2,1
11101700,7/15,1450,Fri,CONNECTICUT AVE,ORDWAY ST,NW,Within 100ft,-77.058487,38.935591,Other,1,2,1
11101948,7/15,1121,Fri,THIRTEENTH ST,IRVING ST,NW,Within 100ft,-77.029707,38.928634,Other,0,2,1
11102317,7/16,1640,Sat,FOURTEENTH ST,IRVING ST,NW,Within 100ft,-77.032638,38.928811,Side Swiped,0,2,1
11102765,7/17,1330,Sun,SIXTEENTH ST,F ST,NE,Within 100ft,-76.982208,38.896652,Head On,1,2,1
11102875,7/17,1738,Sun,R ST,FIFTEENTH ST,NW,Within 100ft,-77.034538,38.912621,Side Swiped,1,2,1
11103165,7/18,1005,Mon,HOWARD PL,GEORGIA AVE,NW,At Intersect,-77.022258,38.922341,Left Turn Hit Veh.,1,2,1
11103257,7/18,1400,Mon,MOUNT PLEASANT ST,IRVING ST,NW,Within 100ft,-77.037337,38.928732,Other,1,1,1
11103720,7/12,0955,Tue,FOURTEENTH ST,U ST,NW,At Intersect,-77.031948,38.917001,Other,1,2,1
11103800,7/19,1200,Tue,MICHIGAN AVE,FIRST ST,NW,Not at Inter,-77.012139,38.926283,Side Swiped,1,1,1
11104074,7/19,2004,Tue,SEVENTEENTH ST,H ST,NW,Not at Inter,-77.081958,38.840373,Left Turn Hit Ped.,0,1,1
11105155,7/21,1800,Thu,TWENTY SECOND ST,P ST,NW,At Intersect,-77.048798,38.909632,Right Angle,1,2,1
11105195,7/21,2045,Thu,THIRTEENTH ST,NEW YORK AVE,NW,Within 100ft,-77.029627,38.900164,Side Swiped,1,2,1
11105241,7/21,2125,Thu,FOURTEENTH ST,K ST,NW,Within 100ft,-77.031961,38.902391,Parked Vehicle,1,2,1
11105391,7/22,0820,Fri,FOURTH ST,PENNSYLVANIA AVE,SE,At Intersect,-77.081958,38.840373,Right Turn Hit Veh.,1,2,1
11105551,7/22,1345,Fri,CONNECTICUT AVE,R ST,NW,At Intersect,-77.045259,38.912612,Straight Hit Ped.,0,1,1
11105736,7/22,2055,Fri,FLORIDA AVE,RHODE ISLAND AVE,NW,Within 100ft,-77.016909,38.91414,Other,1,1,1
11106293,7/23,1750,Sat,FOURTEENTH ST,COLUMBIA RD,NW,At Intersect,-77.032519,38.92754,Other,0,1,1
11106471,7/24,0035,Sun,ALABAMA AVE,EIGHTEENTH PL,SE,At Intersect,-76.978138,38.84836,Other,1,2,1
11106739,7/24,1349,Sun,U ST,VERMONT AVE,NW,At Intersect,-77.02538,38.917014,Other,1,2,1
11107086,7/25,0825,Mon,SIXTEENTH ST,K ST,NW,At Intersect,-77.03654,38.902414,Right Turn Hit Veh.,1,2,1
11107437,7/25,2115,Mon,ASPEN ST,SIXTEENTH ST,NW,At Intersect,-77.03631,38.972272,Right Angle,0,1,1
11107523,7/26,0130,Tue,,,"",Not at Inter,,,S,1,1,1
11107739,7/26,1215,Tue,FBI:KEY BRIDGE,,NW,At Intersect,,,Right Angle,1,2,1
11108441,7/27,1735,Wed,,,NE,At Intersect,,,Y ST FOURTEENTH ST,0,1,1
11108894,7/28,1340,Thu,GEORGIA AVE,KENYON ST,NW,At Intersect,-77.023379,38.930011,Other,2,1,1
11109011,7/28,1725,Thu,M ST,THIRTY THIRD ST,NW,At Intersect,-77.066037,38.90511,Left Turn Hit Veh.,1,1,1
11109339,7/29,0900,Fri,FLORIDA AVE,R ST,NW,Within 100ft,-77.047549,38.912612,Left Turn Hit Veh.,1,1,1
11109646,7/29,1830,Fri,PENNSYLVANIA AVE,FOURTEENTH ST,NW,Not at Inter,-77.031961,38.895523,Right Angle,0,2,1
11110567,7/31,1115,Sun,FOURTEENTH ST,PARK RD,NW,Within 100ft,-77.081958,38.840373,Rear End,1,2,1
11111715,8/2,1600,Tue,K ST,THIRTIETH ST,NW,Within 100ft,-77.059107,38.902604,Straight Hit Ped.,0,2,1
11112324,8/3,1647,Wed,K ST,NINTEENTH ST,NW,Within 100ft,-77.081958,38.840373,Other,0,2,1
11112374,8/3,1830,Wed,PENNSYLVANIA AVE,TENTH ST,NW,Within 100ft,-77.026009,38.894363,Left Turn Hit Veh.,0,2,1
11112413,8/1,1845,Mon,H ST,FIFTH ST,NW,Within 100ft,-77.018928,38.899814,Other,1,2,1
11112892,8/4,1805,Thu,RHODE ISLAND AVE,SECOND ST,NW,Not at Inter,-77.014278,38.915061,Other,1,1,1
11113110,8/5,0030,Fri,,,SE,Not at Inter,,,VENTEENTH ST C ST,0,2,1
11113389,8/4,2330,Thu,SIXTH ST,NEW YORK AVE,NW,At Intersect,-77.019907,38.903583,Left Turn Hit Veh.,0,1,1
11113537,8/5,1925,Fri,MARYLAND AVE,BLADENSBURG RD,NE,Within 100ft,-76.983359,38.900151,Side Swiped,1,1,1
11113550,8/5,1903,Fri,WISCONSIN AVE,Q ST,NW,Within 100ft,-77.065139,38.910814,Side Swiped,1,2,1
11113627,8/5,2230,Fri,ELEVENTH ST,CLIFTON ST,NW,Within 100ft,-77.027041,38.92243,Right Angle,0,1,1
11113879,8/6,0845,Sat,,,SE,Within 100ft,,,VENTEENTH ST D ST,1,2,1
11113928,8/6,1145,Sat,R ST,LINCOLN RD,NE,Not at Inter,-77.008539,38.91259,Other,1,1,1
11115492,8/9,1448,Tue,M ST,SIXTEENTH ST,NW,Within 100ft,-77.03654,38.905651,Right Turn Hit Veh.,1,2,1
11115552,8/9,1625,Tue,ELEVENTH ST,LAMONT ST,NW,At Intersect,-77.02798,38.930693,Head On,1,2,1
11115643,8/9,1920,Tue,PEABODY ST,GEORGIA AVE,NW,At Intersect,-77.027887,38.962702,Right Angle,1,2,1
11116083,8/10,1500,Wed,NEW YORK AVE,SIXTH ST,NW,At Intersect,-77.019907,38.903583,Right Angle,1,1,1
11116142,8/10,1616,Wed,,,SE,At Intersect,,,VENTH ST SOUTH CAROLINA AVE,1,1,1
11116722,8/11,1647,Thu,FIFTH ST,K ST,NE,Within 100ft,-77.018928,38.902524,Parked Vehicle,1,2,1
11117222,8/12,1310,Fri,P ST,THIRTY SECOND ST,NW,Not at Inter,-77.063358,38.909264,Straight Hit Ped.,1,1,1
11117391,8/12,1748,Fri,CONNECTICUT AVE,DEVONSHIRE PL,NW,Within 100ft,-77.05626,38.931703,Side Swiped,0,2,1
11118348,8/14,0947,Sun,SHERMAN AVE,LAMONT ST,NW,At Intersect,-77.026558,38.930773,Straight Hit Ped.,1,2,1
11119052,8/15,2040,Sun,EIGHTH ST,FLORIDA AVE,NW,Within 100ft,-77.02294,38.916713,Right Angle,1,2,1
11119260,8/16,0825,Tue,ELEVENTH ST,CLIFTON ST,NW,At Intersect,-77.027041,38.92243,Right Angle,1,2,1
11119783,8/17,0710,Wed,,,"",At Intersect,,,I,1,2,1
11119919,8/17,1259,Wed,TWELFTH ST,H ST,NE,Within 100ft,-77.081958,38.840373,Fixed Object,1,1,1
11120411,8/18,0850,Thu,PENNSYLVANIA AVE,,SE,Not at Inter,,,VENTH ST,1,2,1
11120473,8/18,1200,Thu,FIFTY SIXTH ST,FOOTE ST,NE,At Intersect,-76.920498,38.89713,Right Angle,1,2,1
11120779,8/18,2315,Thu,,,NE,Not at Inter,,,W YORK AVE FLORIDA AVE,0,2,1
11121355,8/20,0130,Sat,TWENTY THIRD PL,E ST,NE,At Intersect,-77.081958,38.840373,Straight Hit Ped.,1,1,1
11121676,8/20,1525,Sat,M ST,POTOMAC ST,NW,Within 100ft,-77.065298,38.905133,Head On,0,1,1
11122582,8/22,1115,Mon,NINTH ST,MISSOURI AVE,NW,At Intersect,-77.025938,38.960311,Straight Hit Ped.,1,2,1
11122617,8/22,1230,Mon,WISCONSIN AVE,N ST,NW,Within 100ft,-77.063039,38.906824,Right Angle,1,2,1
11122752,8/22,0815,Mon,WISCONSIN AVE,THIRTY FIFTH ST,NW,At Intersect,-77.06947,38.91782,Right Angle,1,2,1
11123021,8/23,0900,Tue,ELEVENTH ST,CLIFTON ST,NW,Not at Inter,-77.027041,38.92243,Other,1,2,1
11123695,8/24,1345,Wed,MOUNT PLEASANT ST,IRVING ST,NW,Within 100ft,-77.037337,38.928732,Other,1,1,1
11123725,8/24,1530,Wed,THIRTEENTH ST,F ST,NW,Within 100ft,-77.029618,38.897343,Left Turn Hit Ped.,1,2,1
11124247,8/25,1350,Thu,I ST,EIGHTEENTH ST,NW,Within 100ft,-77.041699,38.901342,Side Swiped,0,2,1
11124353,8/25,1735,Thu,TWENTIETH ST,L ST,NW,Within 100ft,-77.044901,38.903742,Rear End,0,2,1
11124706,8/26,0957,Fri,NEBRASKA AVE,WARREN ST,NW,Not at Inter,-77.080049,38.94478,Straight Hit Ped.,1,1,1
11124717,8/26,1100,Fri,COLUMBIA RD,ONTARIO RD,NW,Within 100ft,-77.0403,38.924263,Other,1,2,1
11124888,8/26,1610,Fri,P ST,DUPONT CIR,NW,At Intersect,-77.044241,38.909654,Right Turn Hit Veh.,2,2,1
11124932,8/26,1649,Fri,M ST,THIRTY FOURTH ST,NW,Within 100ft,-77.067831,38.905062,Left Turn Hit Ped.,0,2,1
11126048,8/29,0300,Mon,OTIS PL,NEW HAMPSHIRE AVE,NW,At Intersect,-77.026098,38.933984,Left Turn Hit Veh.,1,2,1
11126261,8/29,1415,Mon,TWELFTH ST,L ST,NW,At Intersect,-77.028068,38.903742,Side Swiped,1,3,1
11126363,8/29,1753,Mon,FRANKLIN ST,SEVENTH ST,NE,At Intersect,-76.996157,38.925552,Right Angle,1,2,1
11126770,8/30,1657,Tue,R ST,FIFTEENTH ST,NW,Not at Inter,-77.034538,38.912621,Other,1,2,1
11126815,8/30,1555,Tue,L ST,SEVENTEENTH ST,NW,Within 100ft,-77.038497,38.903742,Side Swiped,0,2,1
11126913,8/30,1850,Tue,ELEVENTH ST,SOUTH CAROLINA AVE,SE,At Intersect,-76.991529,38.885103,Left Turn Hit Ped.,1,1,1
11127195,8/31,0905,Wed,RHODE ISLAND AVE,,NE,Within 100ft,,,WTON ST,1,1,1
11127329,8/31,1500,Wed,PENNSYLVANIA AVE,SIXTH ST,SE,Within 100ft,-77.019907,38.892684,Side Swiped,1,2,1
11128034,9/1,1800,Thu,THIRD ST,D ST,SE,At Intersect,-77.015168,38.885072,Straight Hit Ped.,1,1,1
11128333,9/2,0849,Fri,U ST,FLORIDA AVE,NW,Within 100ft,-77.041207,38.917023,Side Swiped,1,2,1
11128505,9/2,1542,Fri,FOURTEENTH ST,K ST,NW,Within 100ft,-77.031961,38.902391,Left Turn Hit Ped.,1,2,1
11128599,9/2,1805,Fri,CONNECTICUT AVE,DEVONSHIRE PL,NW,Not at Inter,-77.05626,38.931703,Right Turn Hit Ped.,1,2,1
11128609,9/2,1835,Fri,C ST,SIXTEENTH ST,NE,At Intersect,-76.982208,38.885351,Rear End,1,1,1
11128784,9/3,0040,Sat,CONNECTICUT AVE,CALVERT ST,NW,Within 100ft,-77.051517,38.923542,Side Swiped,0,1,1
11128929,9/3,0645,Sat,OAK ST,SIXTEENTH ST,NW,Within 100ft,-77.03646,38.934971,Right Turn Hit Veh.,1,2,1
11129123,9/3,1608,Sat,FOURTEENTH PL,LUZON AVE,NW,Within 100ft,-77.03208,38.971143,Left Turn Hit Veh.,0,2,1
11129268,9/3,2050,Sat,,,NE,At Intersect,,,SOTA AVE NANNIE HELEN BURROUGHS AVE,1,2,1
11129393,9/4,0200,Sun,ELEVENTH ST,COLUMBIA RD,NW,Within 100ft,-77.027267,38.927744,Parked Vehicle,0,2,1
11129403,9/4,0215,Sun,EIGHTEENTH ST,KALORAMA RD,NW,Within 100ft,-77.041748,38.919671,Side Swiped,0,2,1
11129432,9/4,0331,Sun,NORTH CAPITOL ST,FLORIDA AVE,BN,Within 100ft,-77.009088,38.910823,Left Turn Hit Veh.,1,2,1
11129514,9/4,0930,Sun,SIXTEENTH ST,SPRING PL,NW,At Intersect,-77.036438,38.936791,Left Turn Hit Ped.,1,1,1
11131514,9/8,1530,Thu,SIXTH ST,L ST,NW,At Intersect,-77.019898,38.904172,Other,1,2,1
11131779,9/9,0825,Fri,THIRTEENTH ST,COLUMBIA RD,NW,Within 100ft,-77.029707,38.927642,Right Turn Hit Veh.,1,2,1
11132029,9/9,1645,Fri,Q ST,FIFTEENTH ST,NW,At Intersect,-77.03456,38.911133,Right Angle,0,2,1
11132137,9/9,2010,Fri,LINCOLN RD,R ST,NE,Within 100ft,-77.008539,38.91259,Right Angle,1,1,1
11132443,9/10,0438,Sat,LAMONT ST,THIRTEENTH ST,NW,Within 100ft,-77.029707,38.930693,Fixed Object,0,2,1
11132688,9/10,1550,Sat,M ST,TWENTY EIGHTH ST,NW,Within 100ft,-77.05703,38.905252,Other,1,2,1
11132886,9/10,2300,Sat,V ST,FOURTEENTH ST,NW,At Intersect,-77.031948,38.918112,Right Angle,1,2,1
11133327,9/11,1600,Sun,FOURTEENTH ST,RHODE ISLAND AVE,NW,Not at Inter,-77.031948,38.90883,Side Swiped,1,2,1
11133959,9/12,1935,Mon,U ST,TENTH ST,NW,At Intersect,-77.02596,38.917014,Left Turn Hit Veh.,1,2,1
11134497,9/13,1710,Tue,G ST,FOURTEENTH ST,NW,Within 100ft,-77.031961,38.898322,Other,0,1,1
11134789,9/14,0830,Wed,KANSAS AVE,SPRING RD,NW,At Intersect,-77.030008,38.936362,Left Turn Hit Veh.,0,2,1
11134795,9/14,0853,Wed,WISCONSIN AVE,P ST,NW,Within 100ft,-77.064279,38.909193,Left Turn Hit Ped.,1,1,1
11134805,9/14,0820,Wed,CONSTITUTION AVE,FOURTH ST,NE,At Intersect,-77.000577,38.89198,Right Angle,1,2,1
11134914,9/14,1220,Wed,FOURTEENTH ST,R ST,NW,At Intersect,-77.03193,38.912612,Other,0,2,1
11135049,9/14,1650,Wed,FIFTEENTH ST,MASSACHUSETTS AVE,NW,Within 100ft,-77.03456,38.906563,Straight Hit Ped.,1,2,1
11135106,9/14,1758,Wed,FIFTEENTH ST,EUCLID ST,NW,Within 100ft,-77.035309,38.923373,Straight Hit Ped.,1,0,1
11135130,9/14,1900,Wed,K ST,THOMAS JEFFERSON ST,NW,Within 100ft,-77.060108,38.902613,Side Swiped,1,1,1
11135383,9/15,0820,Thu,WISCONSIN AVE,HALL PL,NW,Within 100ft,-77.07144,38.920132,Other,1,2,1
11135751,9/15,1945,Thu,CONNECTICUT AVE,TWENTY FOURTH ST,NW,Not at Inter,-77.052239,38.924821,"",1,2,1
11135879,9/16,0145,Fri,ADAMS MILL RD,COLUMBIA RD,NW,At Intersect,-77.042647,38.922674,Other,1,1,1
11136126,9/16,1555,Fri,L ST,NINTEENTH ST,NW,Within 100ft,-77.081958,38.840373,Right Turn Hit Veh.,1,2,1
11136240,9/16,1910,Fri,PENNSYLVANIA AVE,TWENTY SIXTH ST,NW,Within 100ft,-77.054749,38.904141,Side Swiped,0,1,1
11136624,9/17,1315,Sat,FOURTEENTH ST,I ST,NW,Within 100ft,-77.081958,38.840373,Other,1,2,1
11137488,9/19,1015,Mon,FOURTEENTH ST,V ST,NW,Within 100ft,-77.031948,38.918112,Other,1,2,1
11137615,9/19,1500,Mon,,,NE,At Intersect,,,AL ST STAPLES ST,1,1,1
11137798,9/19,2030,Mon,U ST,FIFTEENTH ST,SE,Not at Inter,-77.034529,38.917001,Parked Vehicle,1,2,1
11139033,9/22,0757,Thu,THIRTY SIXTH ST,N ST,NW,At Intersect,-77.070298,38.906714,Straight Hit Ped.,0,2,1
11139639,9/23,0800,Fri,FIFTEENTH ST,BELMONT ST,NW,Within 100ft,-77.034808,38.920592,Head On,1,2,1
11140027,9/23,2300,Fri,WISCONSIN AVE,Q ST,NW,Within 100ft,-77.065139,38.910814,Left Turn Hit Ped.,1,2,1
11140093,9/24,0035,Sat,FOURTEENTH ST,U ST,NW,Within 100ft,-77.031948,38.917001,Other,1,2,1
11140220,9/24,0730,Sat,GEORGIA AVE,NEW HAMPSHIRE AVE,NW,At Intersect,-77.0243,38.936402,Right Angle,0,2,1
11140974,9/25,1715,Sun,PENNSYLVANIA AVE,PROUT ST,SE,Not at Inter,-76.972771,38.874324,Other,0,1,1
11141370,9/26,0640,Mon,P ST,DUPONT CIR,NW,At Intersect,-77.044241,38.909654,Side Swiped,0,2,1
11141925,9/27,1410,Tue,NEW YORK AVE,SEVENTEENTH ST,NW,Not at Inter,-77.039458,38.896404,Parked Vehicle,1,1,1
11142299,9/28,0836,Wed,FIFTEENTH ST,CONSTITUTION AVE,NW,At Intersect,-77.033648,38.892104,Straight Hit Ped.,1,2,1
11142305,9/28,0845,Wed,RHODE ISLAND AVE,FLORIDA AVE,NW,At Intersect,-77.016909,38.91414,Back Hit Ped.,1,1,1
11142524,9/28,1631,Wed,SIXTEENTH ST,COLUMBIA RD,NW,Within 100ft,-77.036447,38.926553,Side Swiped,1,2,1
11142741,9/28,2117,Wed,FOURTEENTH ST,COLUMBIA RD,NW,At Intersect,-77.032519,38.92754,Other,1,2,1
11143193,9/29,1828,Thu,FOURTH ST,CEDAR ST,NW,At Intersect,-77.081958,38.840373,Left Turn Hit Veh.,0,2,1
11143840,9/30,2040,Fri,CONNECTICUT AVE,R ST,NW,Not at Inter,-77.045259,38.912612,Side Swiped,1,2,1
11143863,9/30,2201,Fri,TWENTY SECOND ST,L ST,NW,At Intersect,-77.04882,38.903751,Right Angle,1,2,1
11144003,10/1,0234,Sat,THIRTEENTH ST,W ST,NW,At Intersect,-77.081958,38.840373,Right Turn Hit Ped.,0,2,1
11144101,10/1,0901,Sat,FOURTEENTH ST,W ST,NW,At Intersect,-77.081958,38.840373,"",1,2,1
11144932,10/3,0710,Mon,WISCONSIN AVE,INGOMAR ST,NW,At Intersect,-77.084327,38.95803,Side Swiped,1,2,1
11144956,10/3,0849,Mon,K ST,TWENTIETH ST,NW,Not at Inter,-77.044887,38.9024,Side Swiped,1,2,1
11145528,10/4,1126,Tue,FORTIETH PL,VAN NESS ST,NW,At Intersect,-77.081958,38.840373,Right Turn Hit Ped.,1,1,1
11145688,10/4,1609,Tue,CONNECTICUT AVE,Q ST,NW,Within 100ft,-77.044458,38.911142,Back Hit Parked Veh.,0,2,1
