Complain Number,Date,Time,Day,Main Street,Second Street,Quadrant,On Street,Latitude,Longitude,Type,# Injured,# Vehicles,# Bikes
11005133,1/11,0900,Wed,MASSACHUSETTS AVE,EDMUNDS ST,NW,At Intersect,-77.067778,38.924693,Right Turn Hit Veh.,1,2,1
12000410,1/1,1637,Sun,V ST,NEW HAMPSHIRE AVE,NW,At Intersect,-77.03549,38.918103,Right Angle,1,2,1
12000457,1/1,1901,Sun,E ST,FOURTH ST,NW,Not at Inter,-77.017551,38.873421,Side Swiped,0,2,1
12000783,1/2,1711,Mon,FOURTEENTH ST,MONROE ST,NW,At Intersect,-77.032718,38.931154,Left Turn Hit Ped.,1,2,1
12002603,1/5,2035,Thu,BILTMORE ST,COLUMBIA RD,NW,At Intersect,-77.04316,38.92231,Left Turn Hit Veh.,1,2,1
12002867,1/6,1926,Fri,,,NE,At Intersect,,,WTON ST TWENTIETH ST,1,2,1
12004356,1/9,1734,Mon,FOURTEENTH ST,H ST,NW,At Intersect,-77.081958,38.840373,Side Swiped,0,2,1
12004362,1/9,1755,Mon,FIFTH ST,R ST,NW,At Intersect,-77.018928,38.912612,Right Angle,1,2,1
12004366,1/9,1805,Mon,ELEVENTH ST,GIRARD ST,NW,Within 100ft,-77.027041,38.925751,Side Swiped,1,2,1
12004794,1/10,0900,Tue,PENNSYLVANIA AVE,NINTEENTH ST,NW,At Intersect,-77.081958,38.840373,Side Swiped,0,2,1
12006825,1/14,1119,Sat,SEVENTH ST,M ST,NW,At Intersect,-77.021908,38.905642,Right Angle,1,2,1
12007273,1/15,0846,Sun,EIGHTEENTH ST,COLUMBIA RD,NW,At Intersect,-77.042647,38.922674,Other,1,2,1
12008174,1/17,1154,Tue,SEVENTH ST,L ST,NW,At Intersect,-77.021908,38.904172,Side Swiped,1,2,1
12008568,1/18,0804,Wed,T ST,BLADENSBURG RD,NE,Not at Inter,-76.973727,38.915752,Left Turn Hit Veh.,1,2,1
12008607,1/18,0913,Wed,EIGHTH ST,G ST,NW,At Intersect,-77.022927,38.898463,Right Turn Hit Veh.,1,2,1
12008880,1/18,1900,Wed,MASSACHUSETTS AVE,ELEVENTH ST,NW,At Intersect,-77.02705,38.90395,Head On,1,2,1
12008998,1/18,2232,Wed,WISCONSIN AVE,S ST,NW,Within 100ft,-77.067198,38.914702,Side Swiped,1,2,1
12009418,1/19,1934,Thu,WEST VIRGINIA AVE,FLORIDA AVE,NE,At Intersect,-76.99311,38.90399,Side Swiped,0,2,1
12009812,1/20,1430,Fri,THIRTEENTH ST,COLUMBIA RD,NW,Within 100ft,-77.029707,38.927642,Side Swiped,0,2,1
12009840,1/20,0940,Fri,FOURTEENTH ST,KENYON ST,NW,Not at Inter,-77.032749,38.930233,Head On,1,1,1
12010471,1/21,2057,Sat,BELMONT ST,SIXTEENTH ST,NW,At Intersect,-77.036478,38.920393,Right Angle,2,2,1
12011308,1/20,2355,Fri,FOURTEENTH ST,U ST,SE,Not at Inter,-77.031948,38.917001,Side Swiped,1,2,1
12013000,1/26,2318,Thu,PARK RD,MOUNT PLEASANT ST,NW,Within 100ft,-77.081958,38.840373,19,1,2,1
12013193,1/27,1206,Fri,NORTH CAPITOL ST,FLORIDA AVE,BN,At Intersect,-77.009088,38.910823,Rear End,1,3,1
12013279,1/27,1602,Fri,EIGHTH ST,RITTENHOUSE ST,NW,At Intersect,-77.024189,38.964943,Head On,0,2,1
12014404,1/29,1805,Sun,NINTH ST,N ST,NW,At Intersect,-77.081958,38.840373,Straight Hit Ped.,1,2,1
12014411,1/28,2130,Sat,K ST,TWENTY FOURTH ST,NW,At Intersect,-77.05141,38.9024,Other,1,2,1
12014586,1/30,0841,Mon,EIGHTEENTH ST,BENNING RD,NE,At Intersect,-76.977549,38.899044,Straight Hit Ped.,0,2,1
12014654,1/30,1136,Mon,BENNING RD,TWENTY FIFTH PL,NE,"",-76.971247,38.897954,"",,,
12015067,1/31,0800,Tue,MASSACHUSETTS AVE,BELMONT RD,NW,At Intersect,-77.056747,38.916602,Right Angle,1,2,1
12015318,1/31,1701,Tue,SEVENTH ST,MASSACHUSETTS AVE,NW,At Intersect,-77.021917,38.902104,Left Turn Hit Ped.,0,2,1
12015387,1/31,1856,Tue,ELEVENTH ST,RHODE ISLAND AVE,NW,At Intersect,-77.027041,38.910513,Head On,1,2,1
12016164,2/2,0925,Thu,SEVENTEENTH ST,M ST,NW,At Intersect,-77.038497,38.905651,Left Turn Hit Veh.,1,2,1
12017024,2/3,2140,Fri,NEW JERSEY AVE,Q ST,NW,At Intersect,-77.016829,38.911124,Right Angle,1,2,1
12018148,2/6,0923,Mon,EIGHTH ST,G ST,NE,At Intersect,-77.022927,38.898463,Right Angle,1,2,1
12018559,2/7,0610,Tue,NORTH CAPITOL ST,P ST,BN,At Intersect,-77.009097,38.909632,Straight Hit Ped.,1,2,1
12018613,2/7,0944,Tue,L ST,ELEVENTH ST,NW,Not at Inter,-77.02705,38.904172,Left Turn Hit Veh.,1,2,1
12018820,2/7,1715,Tue,WASHINGTON AVE,C ST,SW,Within 100ft,-77.013029,38.886693,Right Turn Hit Ped.,1,1,1
12019098,2/8,0901,Wed,THIRTEENTH ST,HARVARD ST,NW,Within 100ft,-77.02972,38.926743,Right Angle,1,2,1
12019366,2/8,2000,Wed,P ST,NEW JERSEY AVE,NW,Not at Inter,-77.016297,38.909641,Rear End,0,2,1
12019542,2/9,0645,Thu,NEW JERSEY AVE,O ST,NW,At Intersect,-77.015908,38.908574,Right Angle,1,2,1
12022196,2/14,2120,Tue,NINTEENTH ST,T ST,NW,At Intersect,-77.081958,38.840373,Head On,1,3,1
12022424,2/15,1125,Wed,E ST,FOURTH ST,NW,Not at Inter,-77.017551,38.873421,Rear End,0,2,1
12022470,2/15,1350,Wed,SEVENTH ST,K ST,NW,At Intersect,-77.021917,38.902104,Right Angle,0,2,1
12023065,2/16,1940,Thu,FOURTEENTH ST,CHAPIN ST,NW,Within 100ft,-77.03193,38.921664,Right Angle,1,1,1
12023975,2/18,1440,Sat,M ST,WISCONSIN AVE,NW,Not at Inter,-77.062809,38.905181,Straight Hit Ped.,1,1,1
12024905,2/20,1900,Mon,M ST,TWENTY EIGHTH ST,NW,At Intersect,-77.05703,38.905252,Right Angle,1,2,1
12025853,2/22,1932,Wed,ALABAMA AVE,NAYLOR RD,SE,At Intersect,-76.968209,38.85886,Rear End,1,2,1
12026012,2/23,0520,Thu,FOURTEENTH ST,EUCLID ST,NW,Within 100ft,-77.032138,38.923763,Straight Hit Ped.,1,1,1
12026120,2/23,1100,Thu,S ST,SEVENTEENTH ST,NW,Within 100ft,-77.038479,38.914091,Parked Vehicle,1,2,1
12026135,2/23,1232,Thu,U ST,THIRTEENTH ST,NW,Within 100ft,-77.029618,38.917001,Side Swiped,1,2,1
12026231,2/23,1559,Thu,HANOVER PL,NORTH CAPITOL ST,BN,At Intersect,-77.009177,38.907874,Rear End,1,2,2
12026529,2/24,0848,Fri,FOURTH ST,H ST,NW,Not at Inter,-77.081958,38.840373,Other,1,2,1
12026759,2/24,1755,Fri,FOURTEENTH ST,RHODE ISLAND AVE,NW,Within 100ft,-77.031948,38.90883,Side Swiped,1,2,1
12028145,2/27,1815,Mon,CARROLL ST,CEDAR ST,NW,At Intersect,-77.016271,38.975031,Right Turn Hit Ped.,1,2,1
12028393,2/28,0843,Tue,ELEVENTH ST,U ST,NW,At Intersect,-77.027001,38.917014,Head On,1,2,1
12029321,3/1,0800,Thu,SIXTEENTH ST,LAMONT ST,NW,At Intersect,-77.036438,38.930423,Side Swiped,1,2,1
12029481,3/1,0845,Thu,ELEVENTH ST,EUCLID ST,NW,Within 100ft,-77.027041,38.923772,Right Turn Hit Veh.,1,2,1
12029583,3/1,1835,Thu,PENNSYLVANIA AVE,ELEVENTH ST,NW,Not at Inter,-77.02705,38.894823,Left Turn Hit Veh.,1,2,1
12030545,3/3,2017,Sat,SIXTH ST,BRYANT ST,NW,At Intersect,-77.020717,38.920101,Head On,1,2,1
12030566,3/3,2011,Sat,THIRTEENTH ST,I ST,NE,At Intersect,-77.081958,38.840373,Other,1,2,1
12030876,3/4,1353,Sun,,,SE,Within 100ft,,,VENTEENTH PL ERIE ST,0,2,1
12031218,3/5,1340,Mon,FIFTH ST,K ST,NW,Within 100ft,-77.018928,38.902524,Side Swiped,1,2,1
12031372,3/5,2007,Mon,K ST,ELEVENTH ST,NE,Not at Inter,-77.027041,38.902533,Side Swiped,0,2,1
12031881,3/6,2114,Tue,P ST,TWENTY FIRST ST,NW,Within 100ft,-77.046637,38.909641,Side Swiped,1,2,1
12031991,3/7,0740,Wed,GOOD HOPE RD,FOURTEENTH ST,SE,At Intersect,-76.98509,38.866774,Right Angle,1,2,1
12032625,3/8,1301,Thu,NINTEENTH ST,FLORIDA AVE,NW,At Intersect,-77.081958,38.840373,Head On,1,2,1
12033256,3/9,1720,Fri,EIGHTEENTH ST,COLUMBIA RD,NW,Within 100ft,-77.042647,38.922674,Side Swiped,1,2,1
12033437,3/10,0002,Sat,FOURTEENTH ST,CORCORAN ST,NW,At Intersect,-77.031939,38.911882,Left Turn Hit Veh.,0,1,1
12033485,3/10,0040,Sat,FIFTH ST,RHODE ISLAND AVE,NW,At Intersect,-77.081958,38.840373,Other,1,2,1
12034932,3/13,0831,Tue,FOURTEENTH ST,L ST,NW,Within 100ft,-77.03197,38.903751,Left Turn Hit Veh.,0,2,1
12034937,3/8,0920,Thu,PENNSYLVANIA AVE,NINTH ST,NW,Within 100ft,-77.023981,38.8938,Left Turn Hit Veh.,1,2,1
12034954,3/13,0957,Tue,FOURTEENTH ST,CONSTITUTION AVE,NW,Within 100ft,-77.031948,38.892091,Side Swiped,1,2,1
12035198,3/13,1810,Tue,SEVENTH ST,Q ST,NW,At Intersect,-77.021917,38.911124,19,0,2,1
12035617,3/14,1514,Wed,NEW HAMPSHIRE AVE,S ST,NW,At Intersect,-77.039281,38.914091,Other,1,2,1
12035787,3/14,2000,Wed,COLUMBIA RD,EIGHTEENTH ST,NW,Within 100ft,-77.042647,38.922674,Other,1,2,1
12036500,3/16,0706,Fri,SIXTH ST,MASSACHUSETTS AVE,NW,Within 100ft,-77.01992,38.90147,Right Turn Hit Ped.,1,2,1
12036983,3/17,0215,Sat,ELEVENTH ST,FAIRMONT ST,NW,Within 100ft,-77.027041,38.924764,Left Turn Hit Veh.,1,2,1
12037097,3/17,1211,Sat,THIRTEENTH ST,MASSACHUSETTS AVE,NW,Within 100ft,-77.029618,38.90484,Side Swiped,1,2,1
12037225,3/17,1742,Sat,NINTEENTH ST,T ST,NW,At Intersect,-77.081958,38.840373,Head On,1,2,1
12038720,3/20,2045,Tue,SIXTH ST,I ST,NE,At Intersect,-77.081958,38.840373,Right Angle,1,2,1
12038776,3/20,2151,Tue,SOUTHERN AVE,BENNING RD,SE,At Intersect,-76.930988,38.87602,Straight Hit Ped.,0,1,1
12039151,3/21,1600,Wed,MINNESOTA AVE,C ST,SE,Within 100ft,-76.955801,38.885993,Straight Hit Ped.,0,1,1
12039545,3/22,1504,Thu,FIRST ST,NEW YORK AVE,NW,At Intersect,-77.012157,38.906271,Other,1,1,1
12039817,3/23,0027,Fri,FOURTH ST,V ST,NE,At Intersect,-77.017719,38.918374,Right Angle,0,2,1
12039917,3/23,0722,Fri,CONNECTICUT AVE,RHODE ISLAND AVE,NW,At Intersect,-77.041128,38.905664,Other,1,2,1
12039937,3/23,0805,Fri,EIGHTEENTH ST,PENNSYLVANIA AVE,NW,At Intersect,-77.041708,38.899593,Right Angle,1,2,1
12039999,3/23,0915,Fri,A ST,FOURTEENTH ST,SE,Within 100ft,-76.985507,38.888672,Head On,0,1,1
12040050,3/23,1150,Fri,F ST,THIRD ST,NE,At Intersect,-77.015168,38.897343,Straight Hit Ped.,1,1,1
12041421,3/26,0823,Mon,THIRD ST,I ST,SE,At Intersect,-77.081958,38.840373,Left Turn Hit Ped.,1,1,1
12041481,3/26,1042,Mon,FIFTH ST,OLGATHORPE ST,NW,Not at Inter,-77.081958,38.840373,Right Angle,1,2,1
12041482,3/26,1037,Mon,WEST VIRGINIA AVE,L ST,NE,Within 100ft,-76.9935,38.903733,Straight Hit Ped.,0,1,1
12041486,3/26,0850,Mon,FOURTEENTH ST,RHODE ISLAND AVE,NW,Not at Inter,-77.031948,38.90883,Other,1,1,1
12041721,3/26,1930,Mon,FLORIDA AVE,NORTH CAPITOL ST,BN,At Intersect,-77.009088,38.910823,Right Turn Hit Veh.,1,2,1
12042553,3/28,1445,Wed,THIRD ST,H ST,NE,At Intersect,-77.081958,38.840373,Side Swiped,1,1,1
12042556,3/28,1610,Wed,RIGGS RD,ROCK CREEK CHURCH RD,NE,At Intersect,-77.00733,38.95516,Right Angle,0,2,1
12042639,3/28,1839,Wed,PENNSYLVANIA AVE,FIFTEENTH ST,NW,Within 100ft,-77.033648,38.895483,Left Turn Hit Veh.,1,2,1
12042920,3/29,0930,Thu,TWENTY THIRD ST,P ST,NW,Within 100ft,-77.049338,38.909641,Rear End,0,2,1
12043156,3/29,1820,Thu,E ST,FIFTH ST,NW,Within 100ft,-77.018928,38.896134,Parked Vehicle,1,1,1
12044068,3/31,1535,Sat,FOURTEENTH ST,PENNSYLVANIA AVE,NW,At Intersect,-77.031961,38.895523,Side Swiped,1,2,1
12044932,4/2,1700,Mon,RHODE ISLAND AVE,FOURTH ST,NE,Not at Inter,-77.00055,38.919702,Rear End,0,2,1
12044957,4/2,1745,Mon,,,SE,Not at Inter,,,VENTH ST OXON RUN RD,1,1,1
12045434,4/3,1704,Tue,MASSACHUSETTS AVE,BATAAN ST,NW,Not at Inter,-77.037647,38.907644,Right Angle,1,2,1
12045446,4/3,1748,Tue,BENNING RD,,NE,Within 100ft,,,SOTA AVE,1,1,1
12045485,4/3,1908,Tue,BRANDYWINE ST,SIXTH ST,SE,Not at Inter,-76.9985,38.830093,Other,1,1,1
12045751,4/4,1049,Wed,K ST,VERMONT AVE,NW,Within 100ft,-77.033648,38.902631,Other,1,1,1
12046292,4/5,1107,Thu,THIRTEENTH ST,K ST,NW,At Intersect,-77.029627,38.902414,Left Turn Hit Veh.,1,2,1
12046529,4/5,1846,Thu,SIXTH ST,MASSACHUSETTS AVE,NW,At Intersect,-77.01992,38.90147,Side Swiped,1,2,1
12046766,4/6,0758,Fri,NEW HAMPSHIRE AVE,GALLATIN ST,NW,At Intersect,-77.012449,38.952304,Left Turn Hit Veh.,1,2,1
12046793,4/6,0859,Fri,THIRTEENTH ST,SPRING RD,NW,At Intersect,-77.029729,38.936282,Other,1,2,1
12046806,4/6,0928,Fri,COLUMBIA RD,MINTWOOD PL,NW,Within 100ft,-77.043701,38.921102,Side Swiped,1,2,1
12046910,4/6,1456,Fri,MASSACHUSETTS AVE,WISCONSIN AVE,NW,Within 100ft,-77.073158,38.928612,Straight Hit Ped.,1,2,1
12046971,4/6,1555,Fri,NINTH ST,K ST,NW,At Intersect,-77.023999,38.902524,Other,0,1,1
12047446,4/7,1246,Sat,BLADENSBURG RD,FIFTEENTH ST,NE,Within 100ft,-76.983359,38.900151,Right Turn Hit Ped.,1,2,1
12047522,4/7,1638,Sat,MONTELLO AVE,HOLBROOK TERR,NE,At Intersect,-76.986769,38.907613,Straight Hit Ped.,1,1,1
12048339,4/9,1500,Mon,MASSACHUSETTS AVE,EMBASSY PARK DR,NW,At Intersect,-77.081829,38.934954,Right Turn Hit Veh.,1,2,1
12048485,4/9,2048,Mon,FIRST ST,MASSACHUSETTS AVE,NE,At Intersect,-77.007799,38.896922,Other,1,1,1
12048497,4/9,2137,Mon,MASSACHUSETTS AVE,ROCK CREEK DR,NW,At Intersect,-77.05897,38.918263,Right Turn Hit Ped.,1,1,1
12048832,4/10,1747,Tue,SIXTEENTH ST,L ST,NW,At Intersect,-77.03654,38.903751,Left Turn Hit Veh.,1,1,1
12048904,4/10,1840,Tue,FIRST ST,FLORIDA AVE,NW,At Intersect,-77.012157,38.912121,Left Turn Hit Ped.,1,1,1
12048946,4/10,2040,Tue,SIXTH ST,E ST,NW,At Intersect,-77.081958,38.840373,Left Turn Hit Ped.,1,1,1
12049092,4/11,0645,Wed,GEORGIA AVE,PARK RD,NW,At Intersect,-77.081958,38.840373,Side Swiped,0,2,1
12049420,4/11,2031,Wed,PENNSYLVANIA AVE,INDEPENDENCE AVE,SE,Within 100ft,-77.003539,38.887601,Side Swiped,1,2,1
12049600,4/12,0856,Thu,RHODE ISLAND AVE,LINCOLN RD,NE,Within 100ft,-77.00714,38.917421,Side Swiped,1,1,1
12050138,4/13,1020,Fri,K ST,SEVENTEENTH ST,NW,Not at Inter,-77.03944,38.9024,Side Swiped,0,2,1
12050337,4/13,1755,Fri,CONNECTICUT AVE,SEDGWICK ST,NW,At Intersect,-77.060697,38.939342,Right Angle,1,2,1
12050385,4/13,1925,Fri,P ST,FIFTEENTH ST,NW,Not at Inter,-77.03456,38.909654,Left Turn Hit Ped.,0,1,1
12051240,4/15,1240,Sun,FOURTEENTH ST,G ST,NW,Within 100ft,-77.031961,38.898322,Right Angle,1,1,1
12052093,4/17,1121,Tue,FOURTEENTH ST,PENNSYLVANIA AVE,NW,At Intersect,-77.031961,38.895523,19,1,0,1
12052186,4/15,2030,Sun,CHAMPLAIN ST,KALORAMA RD,NW,Not at Inter,-77.040831,38.920172,19,1,1,1
12052250,4/17,1708,Tue,NINTH ST,RHODE ISLAND AVE,NW,At Intersect,-77.023968,38.911554,19,1,2,1
12052349,4/17,2053,Tue,HARVARD ST,SHERMAN AVE,NW,At Intersect,-77.025978,38.926841,19,1,2,1
12052372,4/17,2053,Tue,CONNECTICUT AVE,DEVONSHIRE PL,NW,At Intersect,-77.05626,38.931703,Left Turn Hit Veh.,0,2,1
12053430,4/19,2250,Thu,TWENTY SECOND ST,I ST,NW,At Intersect,-77.081958,38.840373,Other,0,2,1
12053801,4/20,1725,Fri,MADISON DR,TWELFTH ST,NW,Within 100ft,-77.02817,38.890461,19,1,3,1
12054141,4/21,0609,Sat,GEORGIA AVE,BARRY PL,NW,Not at Inter,-77.022059,38.920964,Left Turn Hit Ped.,1,1,1
12054310,4/21,1339,Sat,FOURTEENTH ST,JEFFERSON DR,SW,At Intersect,-77.031961,38.88861,19,1,2,1
12055094,4/23,0919,Mon,FLORIDA AVE,MASSACHUSETTS AVE,NW,Within 100ft,-77.04878,38.911492,19,1,3,1
12055168,4/23,1325,Mon,SEVENTEENTH ST,PENNSYLVANIA AVE,NW,At Intersect,-77.039449,38.898804,Left Turn Hit Veh.,0,2,1
12055461,4/24,0745,Tue,WOODLEY RD,THIRTY FOURTH ST,NW,At Intersect,-77.066387,38.931482,Left Turn Hit Veh.,1,2,1
12055679,4/24,1623,Tue,PENNSYLVANIA AVE,I ST,NW,Within 100ft,-77.046637,38.901333,19,1,2,1
12055924,4/25,0030,Wed,GEORGIA AVE,FLORIDA AVE,NW,At Intersect,-77.021891,38.916261,19,1,2,1
12056216,4/25,1649,Wed,TWENTY FIRST ST,R ST,NW,At Intersect,-77.046628,38.912612,19,1,1,1
12056528,4/26,0931,Thu,FOURTEENTH ST,PENNSYLVANIA AVE,NW,Not at Inter,-77.031961,38.895523,19,1,1,1
12056929,4/26,2350,Thu,RESERVOIR RD,THIRTY NINTH ST,NW,N/A,-77.075541,38.912621,19,1,1,1
12057841,4/28,1642,Sat,TWENTY FIRST ST,MASSACHUSETTS AVE,NW,At Intersect,-77.046628,38.910752,19,1,2,1
12058563,4/30,0844,Mon,NEW HAMPSHIRE AVE,SWANN ST,NW,At Intersect,-77.03886,38.914534,19,0,1,1
12059353,5/1,2019,Tue,MASSACHUSETTS AVE,TWENTIETH ST,NW,At Intersect,-77.044887,38.910141,Right Angle,1,2,1
12059452,5/1,2310,Tue,L ST,NEW JERSEY AVE,NW,Within 100ft,-77.014167,38.903742,Side Swiped,1,1,1
12060023,5/3,0850,Thu,FOURTH ST,BRYANT ST,NW,At Intersect,-77.01802,38.920362,Head On,1,2,1
12060056,5/3,1150,Thu,HALF ST,K ST,SW,At Intersect,-77.010638,38.878403,Right Angle,1,2,1
12060521,5/4,0734,Fri,THIRTEENTH ST,M ST,NW,Not at Inter,-77.029609,38.905664,19,1,1,1
12060595,5/4,1036,Fri,THIRTEENTH ST,MASSACHUSETTS AVE,NW,At Intersect,-77.029618,38.90484,Right Angle,1,2,1
12060722,5/4,1601,Fri,PENNSYLVANIA AVE,SEVENTEENTH ST,NW,Not at Inter,-77.039449,38.898804,19,2,0,1
12061548,5/5,2220,Sat,EUCLID ST,GEORGIA AVE,NW,At Intersect,-77.022519,38.924184,19,1,2,1
12061829,5/6,1325,Sun,WISCONSIN AVE,Q ST,NW,Not at Inter,-77.065139,38.910814,19,2,1,1
12062109,5/7,0750,Mon,ELEVENTH ST,PARK RD,NW,At Intersect,-76.99152,38.892782,19,1,2,1
12062346,5/7,1659,Mon,MASSACHUSETTS AVE,OBSERVATORY CIR,NW,Within 100ft,-77.067109,38.924414,19,1,2,1
