Complain Number,Date,Time,Day,Main Street,Second Street,Quadrant,On Street,Latitude,Longitude,Type,# Injured,# Vehicles,# Bikes
8113131,8/11,1327,Mon,F ST,TENTH ST,NW,Within 100ft,-77.025978,38.897343,Right Angle,0,0,2
8113202,8/11,1600,Mon,W ST,FIRST ST,NW,Within 100ft,-77.012148,38.919184,Right Angle,0,0,0
8113254,8/11,1743,Mon,MASSACHUSETTS AVE,D ST,NE,At Intersect,-77.002499,38.894783,Left Turn Hit Veh.,0,0,2
8113770,8/12,1730,Tue,SEVENTEENTH ST,EVARTS ST,NE,At Intersect,-76.980759,38.924503,Other,0,1,1
8114860,8/14,2000,Thu,NAYLOR RD,GOOD HOPE RD,SE,At Intersect,-76.969361,38.861203,Left Turn Hit Ped.,0,0,1
8115284,8/15,1720,Fri,FOURTEENTH ST,PERRY PL,NW,Within 100ft,-77.032727,38.936251,Side Swiped,0,1,2
8115625,8/16,0910,Sat,TWELFTH ST,EAST CAPITOL ST,BN,Within 100ft,-77.081958,38.840373,Right Angle,0,1,1
8115895,8/16,2113,Sat,THIRTEENTH ST,TUCKERMAN ST,NW,At Intersect,-77.02968,38.967551,Right Angle,0,1,2
8118134,8/21,0745,Thu,THOMAS CIR,MASSACHUSETTS AVE,NW,Within 100ft,-77.032297,38.905894,Right Turn Hit Veh.,0,1,2
8118443,8/21,0000,Thu,CONNECTICUT AVE,CHESAPEAKE ST,NW,Within 100ft,-77.067317,38.950732,Side Swiped,0,1,2
8118530,8/21,2115,Thu,F ST,THIRTEENTH ST,NW,Within 100ft,-77.029618,38.897343,Straight Hit Ped.,0,1,1
8118940,8/22,1615,Fri,FOURTEENTH ST,QUINCY ST,NW,Within 100ft,-77.032727,38.937584,Right Turn Hit Veh.,0,1,1
8119085,8/22,2028,Fri,IRVING ST,ELEVENTH ST,NW,Within 100ft,-77.02751,38.928701,Right Angle,0,1,2
8119326,8/23,0230,Sat,GALLATIN ST,NORTH CAPITOL ST,BN,At Intersect,-77.008999,38.952402,Rear End,0,1,2
8120839,8/26,0822,Tue,SIXTEENTH ST,FULLER ST,NW,At Intersect,-77.036469,38.924764,Right Turn Hit Veh.,0,1,2
8121088,8/26,1645,Tue,FOURTEENTH ST,S ST,NW,Within 100ft,-77.081958,38.840373,Straight Hit Ped.,0,1,1
8121589,8/27,1750,Wed,GEORGIA AVE,EUCLID ST,NW,Within 100ft,-77.022519,38.924184,Side Swiped,0,1,2
8121960,8/28,1240,Thu,K ST,FOURTH ST,NE,Within 100ft,-77.016178,38.902524,Rear End,0,1,3
8124161,9/1,2045,Mon,SIXTEENTH ST,LYMAN ST,NE,Not at Inter,-77.081958,38.840373,Right Angle,0,0,1
8124486,9/2,1550,Tue,FOURTH ST,MASSACHUSETTS AVE,NW,"",-77.081958,38.840373,"",,,
8124531,9/2,1747,Tue,FIFTH ST,MISSOURI AVE,NW,At Intersect,-77.019929,38.958331,Right Angle,0,1,2
8126391,9/6,0505,Sat,RHODE ISLAND AVE,FOURTH ST,NE,Not at Inter,-77.00055,38.919702,Side Swiped,0,1,2
8127545,9/8,1604,Mon,WISCONSIN AVE,WESTERN AVE,NW,Not at Inter,-77.085731,38.960793,Non-Collision Accident,0,1,1
8128106,9/9,1227,Tue,FOURTEENTH ST,FLORIDA AVE,NW,At Intersect,-77.031939,38.920061,Straight Hit Ped.,0,1,2
8128689,9/10,1815,Wed,R ST,EIGHTEENTH ST,NW,At Intersect,-77.041659,38.912612,Side Swiped,0,1,2
8129279,9/11,2030,Thu,SIXTEENTH ST,W ST,NW,At Intersect,-77.081958,38.840373,Left Turn Hit Veh.,0,0,1
8129455,9/12,0640,Fri,WASHINGTON CIR,TWENTY THIRD ST,NW,N/A,-77.050179,38.903073,Right Turn Hit Ped.,0,1,1
8130729,9/14,1730,Sun,EIGHTH ST,G ST,SE,Within 100ft,-77.022927,38.898463,Rear End,0,1,1
8130749,9/14,1830,Sun,SIXTH ST,O ST,NW,Within 100ft,-77.081958,38.840373,Left Turn Hit Veh.,0,1,2
8130832,9/14,2134,Sun,SIXTEENTH ST,NEW HAMPSHIRE AVE,NW,Within 100ft,-77.036487,38.917001,Left Turn Hit Veh.,0,0,0
8131670,9/16,1640,Tue,RHODE ISLAND AVE,FLORIDA AVE,NW,"",-77.016909,38.91414,"",,,
8131861,9/16,2312,Tue,ORANGE ST,,SE,Not at Inter,,,COND ST,0,0,2
8132011,9/17,1026,Wed,COLUMBIA RD,EUCLID ST,NW,Within 100ft,-77.042089,38.923063,Head On,0,0,2
8132321,9/17,2015,Wed,FIFTEENTH ST,G ST,NW,At Intersect,-77.033639,38.898313,Left Turn Hit Veh.,0,0,2
8132580,9/18,1905,Thu,BLAIR RD,KANSAS AVE,NW,At Intersect,-77.010709,38.962352,Right Angle,0,1,2
8133308,9/19,1620,Fri,M ST,TWENTY NINTH ST,NW,At Intersect,-77.058111,38.905243,Right Angle,0,1,2
8134637,9/22,0830,Mon,NEW MEXICO AVE,NEWARK ST,NW,At Intersect,-77.086479,38.934652,Right Turn Hit Veh.,0,1,1
8135215,9/23,0950,Tue,RHODE ISLAND AVE,SEVENTEENTH ST,NW,N/A,-77.038497,38.906563,Side Swiped,0,0,2
8135290,9/23,1310,Tue,WISCONSIN AVE,THIRTY THIRD ST,NW,Within 100ft,-77.06602,38.912471,Rear End,0,1,1
8136728,9/26,0755,Fri,MASSACHUSETTS AVE,WHITEHAVEN ST,NW,At Intersect,-77.059067,38.91832,Right Turn Hit Ped.,0,1,1
8136769,9/26,1000,Fri,THIRTEENTH ST,G ST,NW,At Intersect,-77.029618,38.898313,Left Turn Hit Veh.,0,0,2
8137012,9/26,1720,Fri,TAYLOR ST,TWELFTH ST,NE,At Intersect,-76.99021,38.940733,Right Angle,0,1,1
8137407,9/27,1207,Sat,WISCONSIN AVE,Q ST,NW,Not at Inter,-77.065139,38.910814,Side Swiped,0,0,3
8137415,9/27,1220,Sat,NORTH CAPITOL ST,RHODE ISLAND AVE,BN,At Intersect,-77.009177,38.916713,Right Angle,0,1,1
8137793,9/27,2348,Sat,FOURTEENTH ST,N ST,NW,Within 100ft,-77.081958,38.840373,Back Hit Moving Veh.,0,1,2
8137989,9/28,1050,Sun,NORTH CAPITOL ST,P ST,BN,At Intersect,-77.009097,38.909632,Left Turn Hit Veh.,0,0,2
8138040,9/28,1345,Sun,THIRD ST,WHITTIER ST,NW,At Intersect,-77.01612,38.971253,Left Turn Hit Veh.,0,1,2
8138930,9/30,0905,Tue,R ST,FOURTEENTH ST,NW,Not at Inter,-77.03193,38.912612,Right Angle,0,1,2
8139780,10/1,0000,Wed,SIXTEENTH ST,FULLER ST,NW,Within 100ft,-77.036469,38.924764,Rear End,0,0,2
8140173,10/2,1715,Thu,SEVENTH ST,PENNSYLVANIA AVE,NW,At Intersect,-77.021917,38.893251,Right Turn Hit Ped.,0,1,1
8141334,10/4,1750,Sat,SEVENTH ST,FLORIDA AVE,NW,N/A,-77.021891,38.916261,Right Angle,0,1,2
8141339,10/4,1817,Sat,THIRTEENTH ST,RITTENHOUSE ST,NW,Within 100ft,-77.029747,38.964974,Straight Hit Ped.,0,1,1
8141406,10/4,2010,Sat,TWENTY SECOND ST,G ST,NW,At Intersect,-77.048838,38.898331,Head On,0,1,1
8142317,10/6,1923,Mon,MARTIN LUTHER KING AVE,HOWARD RD,SE,At Intersect,-76.993788,38.861504,Left Turn Hit Veh.,0,1,2
8143614,10/9,1200,Thu,NEBRASKA AVE,VAN NESS ST,NW,Not at Inter,-77.081409,38.943164,Straight Hit Ped.,0,1,1
8143831,10/9,1730,Thu,NINTH ST,G ST,SE,At Intersect,-77.024087,38.881321,Right Angle,0,2,2
8144121,10/10,1755,Fri,FLORIDA AVE,W ST,NW,Within 100ft,-77.036487,38.919153,Other,0,0,2
8144141,10/10,0859,Fri,WISCONSIN AVE,P ST,NW,At Intersect,-77.064279,38.909193,Right Angle,0,1,2
8144712,10/11,0130,Sat,FOURTEENTH ST,CONSTITUTION AVE,NW,Not at Inter,-77.031948,38.892091,Ran Off Roadway,0,1,2
8145526,10/12,1735,Sun,MISSISSIPPI AVE,SIXTH ST,SE,At Intersect,-76.998438,38.837551,Right Angle,0,0,2
8146066,10/13,2050,Mon,FIFTH ST,W ST,NW,At Intersect,-77.081958,38.840373,Left Turn Hit Veh.,0,1,1
8146291,10/14,1130,Tue,TAYLOR ST,THIRTEENTH ST,NW,At Intersect,-77.029707,38.94079,Side Swiped,0,1,1
8146941,10/15,1830,Wed,CATHEDRAL AVE,NEW MEXICO AVE,NW,Not at Inter,-77.08399,38.930282,Parked Vehicle,0,1,2
8147223,10/16,0930,Thu,M ST,NINTEENTH ST,NW,At Intersect,-77.081958,38.840373,Left Turn Hit Veh.,0,0,1
8147546,10/6,2015,Mon,U ST,FIFTEENTH ST,NW,Within 100ft,-77.034529,38.917001,Right Angle,0,0,2
8148090,10/17,2040,Fri,FOURTEENTH ST,NEW YORK AVE,NW,At Intersect,-77.031939,38.899393,Right Angle,0,1,3
8148147,10/17,2145,Fri,FOURTEENTH ST,OTIS PL,NW,At Intersect,-77.032687,38.934582,Right Turn Hit Veh.,0,0,1
8149766,10/20,2250,Mon,FOURTEENTH ST,N ST,NW,At Intersect,-77.081958,38.840373,Right Angle,0,0,2
8150434,10/22,0843,Wed,NINTH ST,F ST,NE,At Intersect,-77.023968,38.897281,Right Angle,0,1,2
8151294,10/23,2100,Thu,VIRGINIA AVE,TWENTY FIFTH ST,NW,At Intersect,-77.081958,38.840373,Non-Collision Accident,0,1,1
8151453,10/24,0803,Fri,MACARTHUR BLVD FOXHALL RD,,NW,Within 100ft,,,Other,0,1,2
8152401,10/25,2145,Sat,PENNSYLVANIA AVE,L ST,NW,At Intersect,-77.0537,38.903773,Other,0,1,1
8152693,10/26,1239,Sun,P ST,FIRST ST,NW,Not at Inter,-77.01217,38.872052,Side Swiped,0,1,1
8153203,10/27,1725,Mon,PINEY BRANCH RD,ASPEN ST,NW,At Intersect,-77.023697,38.972352,Left Turn Hit Veh.,0,0,2
8153430,10/28,0805,Tue,THIRTEENTH ST,I ST,NW,Within 100ft,-77.081958,38.840373,Rear End,0,1,2
8153984,10/29,1004,Wed,RESERVOIR RD,WISCONSIN AVE,NW,At Intersect,-77.066179,38.912772,Non-Collision Accident,0,1,1
8154438,10/30,0705,Thu,FIFTH ST,RHODE ISLAND AVE,NE,Within 100ft,-77.081958,38.840373,Right Angle,0,0,2
8155020,10/31,1035,Fri,PENNSYLVANIA AVE,MINNESOTA AVE,SE,"",-76.971477,38.873762,"",,,
8155122,8/31,1428,Sun,ELEVENTH ST,PENNSYLVANIA AVE,SE,Not at Inter,-77.02705,38.894823,Right Turn Hit Ped.,0,1,1
8155274,10/31,1930,Fri,THIRTEENTH ST,GOOD HOPE RD,SE,At Intersect,-76.98707,38.867132,Right Angle,0,0,2
8155351,10/31,2255,Fri,SIXTH ST,Q ST,NW,At Intersect,-77.019898,38.911124,Right Angle,0,1,1
8156310,11/2,1405,Sun,K ST,THIRTIETH ST,NW,At Intersect,-77.059107,38.902604,Right Angle,0,0,1
8157129,11/4,0755,Tue,CONNECTICUT AVE,MCKINLEY ST,NW,At Intersect,-77.075567,38.964903,Left Turn Hit Veh.,0,1,2
8157584,11/5,0030,Wed,K ST,TWENTY SECOND ST,NW,At Intersect,-77.04882,38.902422,Right Angle,0,1,1
8158769,11/7,1120,Fri,WISCONSIN AVE,S ST,NW,Not at Inter,-77.067198,38.914702,Side Swiped,0,1,2
8158903,11/7,1600,Fri,,,"",N/A,,,N,0,1,2
8160090,11/9,1925,Sun,WISCONSIN AVE,K ST,NW,Within 100ft,-77.062747,38.902622,Left Turn Hit Veh.,0,1,2
8161515,11/13,0700,Thu,WISCONSIN AVE,DAVIS ST,NW,N/A,-77.073181,38.92363,Other,0,1,2
8162267,11/14,1615,Fri,KENYON ST,FOURTEENTH ST,NW,Not at Inter,-77.032749,38.930233,Side Swiped,0,0,2
8163881,11/17,1900,Mon,FLORIDA AVE,V ST,NW,At Intersect,-77.039631,38.918223,Left Turn Hit Veh.,0,1,2
8164362,11/18,1900,Tue,FIFTEENTH ST,R ST,NW,At Intersect,-77.034538,38.912621,Right Turn Hit Veh.,0,0,2
8165637,11/21,1402,Fri,H ST,THIRTEENTH ST,NW,Within 100ft,-77.029627,38.899823,Side Swiped,0,0,1
8166214,11/22,1505,Sat,FOURTH ST,MADISON ST,NW,At Intersect,-77.018007,38.958353,Rear End,0,0,1
8167336,11/24,1830,Mon,T ST,THIRTY SEVENTH ST,NW,Within 100ft,-77.072809,38.915384,Side Swiped,0,1,2
8167940,11/26,0127,Wed,FOURTEENTH ST,Q ST,NW,Within 100ft,-77.031948,38.911133,Parked Vehicle,0,1,2
8168279,11/26,1910,Wed,FOURTEENTH ST,P ST,NW,At Intersect,-77.031948,38.909663,Right Angle,0,1,2
8168879,11/28,1500,Fri,NINTH ST,H ST,NW,At Intersect,-77.081958,38.840373,Left Turn Hit Veh.,0,1,2
8169475,11/29,2245,Sat,CONNECTICUT AVE,L ST,NW,Within 100ft,-77.040007,38.903742,Left Turn Hit Ped.,0,1,2
8171144,12/3,1700,Wed,EIGHTEENTH ST,PENNSYLVANIA AVE,NW,N/A,-77.041708,38.899593,Head On,0,1,1
8172635,12/6,1630,Sat,ELLICOTT ST,FORTY FIRST ST,NW,At Intersect,-77.081958,38.840373,Left Turn Hit Veh.,0,1,2
8173436,12/8,1325,Mon,WISCONSIN AVE,M ST,NW,N/A,-77.062809,38.905181,Other,0,1,5
8174489,12/10,1700,Wed,FOURTH ST,WEBSTER ST,NW,At Intersect,-77.017219,38.944253,Left Turn Hit Veh.,0,1,2
8175076,12/11,2000,Thu,RHODE ISLAND AVE,NINTH ST,NW,Within 100ft,-77.023968,38.911554,Left Turn Hit Ped.,0,1,2
8175368,12/12,1237,Fri,I ST,SIXTEENTH ST,NW,N/A,-77.036549,38.901342,Straight Hit Ped.,0,0,1
8176495,12/14,1530,Sun,BENNING RD,THIRTY FOURTH ST,NE,At Intersect,-76.957479,38.896462,Side Swiped,0,1,1
8177514,12/16,1820,Tue,FOURTEENTH ST,PARK RD,NW,Within 100ft,-77.081958,38.840373,Side Swiped,0,0,1
8177727,12/17,0900,Wed,THIRTEENTH ST,Q ST,NW,Not at Inter,-77.029618,38.911133,Head On,0,1,1
8178180,12/18,0430,Thu,ELEVENTH ST,I ST,NW,At Intersect,-77.081958,38.840373,Right Angle,0,0,2
8178503,12/18,1445,Thu,INDEPENDENCE AVE,THIRD ST,SW,Within 100ft,-77.015199,38.887561,Right Angle,0,0,2
8179554,12/20,1555,Sat,THIRTEENTH ST,CRITTENDEN ST,NW,At Intersect,-77.029707,38.947194,Left Turn Hit Veh.,0,1,2
8180471,12/22,1400,Mon,EASTERN AVE,FOOTE ST,NE,At Intersect,-76.914878,38.89717,Left Turn Hit Veh.,0,0,2
8181007,12/23,1715,Tue,E ST,NEW JERSEY AVE,NW,Within 100ft,-77.015908,38.908574,Side Swiped,0,1,1
8181125,12/23,2125,Tue,KANSAS AVE,RANDOLPH ST,NW,At Intersect,-77.02833,38.938651,Right Angle,0,1,5
8182213,12/26,1857,Fri,,,NE,Not at Inter,,,W YORK AVE,0,2,1
